identifier,title,description,issued,modified,landingPage,webService,spatial
http://gis-midnr.opendata.arcgis.com/datasets/97de45ab67f9417b8c32e5223e530823_0,Michigan Reserved Mineral Points,Feature service of DNR managed minerals GIS data to be published on the MI DNR Open Data site.,2017-09-27T20:41:12.000Z,2017-09-28T11:54:20.552Z,http://gis-midnr.opendata.arcgis.com/datasets/97de45ab67f9417b8c32e5223e530823_0,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/dnrMinerals/FeatureServer/0,"-90.0616901272383,41.63210708508641,-82.0703246076419,48.216468410782156",http://gis-midnr.opendata.arcgis.com/datasets/97de45ab67f9417b8c32e5223e530823_0
http://gis-midnr.opendata.arcgis.com/datasets/97de45ab67f9417b8c32e5223e530823_1,Michigan DNR Mineral Lease Nominations,Feature service of DNR managed minerals GIS data to be published on the MI DNR Open Data site.,2017-09-27T20:41:12.000Z,2017-09-28T11:54:50.906Z,http://gis-midnr.opendata.arcgis.com/datasets/97de45ab67f9417b8c32e5223e530823_1,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/dnrMinerals/FeatureServer/1,"-90.0616901272383,41.63210708508641,-82.0703246076419,48.216468410782156",http://gis-midnr.opendata.arcgis.com/datasets/97de45ab67f9417b8c32e5223e530823_1
http://gis-midnr.opendata.arcgis.com/datasets/97de45ab67f9417b8c32e5223e530823_2,Michigan DNR Unitized Areas,Feature service of DNR managed minerals GIS data to be published on the MI DNR Open Data site.,2017-09-27T20:41:12.000Z,2017-09-28T11:54:30.937Z,http://gis-midnr.opendata.arcgis.com/datasets/97de45ab67f9417b8c32e5223e530823_2,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/dnrMinerals/FeatureServer/2,"-90.0616901272383,41.63210708508641,-82.0703246076419,48.216468410782156",http://gis-midnr.opendata.arcgis.com/datasets/97de45ab67f9417b8c32e5223e530823_2
http://gis-midnr.opendata.arcgis.com/datasets/199bafe52ba34455bcf3404d45228a6c_2,Designated Bicycle Trails,Feature service of DNR managed GIS data to be published on the MI DNR Open Data site.,2017-04-27T11:21:37.000Z,2017-10-05T20:07:23.162Z,http://gis-midnr.opendata.arcgis.com/datasets/199bafe52ba34455bcf3404d45228a6c_2,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/open_Trails/FeatureServer/2,"-90.2544,41.6958,-82.3227,47.4852",http://gis-midnr.opendata.arcgis.com/datasets/199bafe52ba34455bcf3404d45228a6c_2
http://gis-midnr.opendata.arcgis.com/datasets/97de45ab67f9417b8c32e5223e530823_4,Michigan DNR Easement Status,Feature service of DNR managed minerals GIS data to be published on the MI DNR Open Data site.,2017-09-27T20:41:12.000Z,2017-09-28T11:56:16.562Z,http://gis-midnr.opendata.arcgis.com/datasets/97de45ab67f9417b8c32e5223e530823_4,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/dnrMinerals/FeatureServer/4,"-90.0616901272383,41.63210708508641,-82.0703246076419,48.216468410782156",http://gis-midnr.opendata.arcgis.com/datasets/97de45ab67f9417b8c32e5223e530823_4
http://gis-midnr.opendata.arcgis.com/datasets/97de45ab67f9417b8c32e5223e530823_5,Michigan Geology Bedrock,Feature service of DNR managed minerals GIS data to be published on the MI DNR Open Data site.,2017-09-27T20:41:12.000Z,2017-09-28T11:26:01.710Z,http://gis-midnr.opendata.arcgis.com/datasets/97de45ab67f9417b8c32e5223e530823_5,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/dnrMinerals/FeatureServer/5,"-90.0616901272383,41.63210708508641,-82.0703246076419,48.216468410782156",http://gis-midnr.opendata.arcgis.com/datasets/97de45ab67f9417b8c32e5223e530823_5
http://gis-midnr.opendata.arcgis.com/datasets/199bafe52ba34455bcf3404d45228a6c_1,Designated Hiking Trails,Feature service of DNR managed GIS data to be published on the MI DNR Open Data site.,2017-04-27T11:21:37.000Z,2017-07-31T20:24:28.640Z,http://gis-midnr.opendata.arcgis.com/datasets/199bafe52ba34455bcf3404d45228a6c_1,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/open_Trails/FeatureServer/1,"-90.2544,41.6958,-82.3227,47.4852",http://gis-midnr.opendata.arcgis.com/datasets/199bafe52ba34455bcf3404d45228a6c_1
http://gis-midnr.opendata.arcgis.com/datasets/199bafe52ba34455bcf3404d45228a6c_9,Designated Snowmobile Trails,Feature service of DNR managed GIS data to be published on the MI DNR Open Data site.,2017-04-27T11:21:37.000Z,2017-10-05T20:10:56.104Z,http://gis-midnr.opendata.arcgis.com/datasets/199bafe52ba34455bcf3404d45228a6c_9,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/open_Trails/FeatureServer/9,"-90.2544,41.6958,-82.3227,47.4852",http://gis-midnr.opendata.arcgis.com/datasets/199bafe52ba34455bcf3404d45228a6c_9
http://gis-midnr.opendata.arcgis.com/datasets/199bafe52ba34455bcf3404d45228a6c_8,Designated ORV Route,Feature service of DNR managed GIS data to be published on the MI DNR Open Data site.,2017-04-27T11:21:37.000Z,2017-10-05T20:10:28.750Z,http://gis-midnr.opendata.arcgis.com/datasets/199bafe52ba34455bcf3404d45228a6c_8,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/open_Trails/FeatureServer/8,"-90.2544,41.6958,-82.3227,47.4852",http://gis-midnr.opendata.arcgis.com/datasets/199bafe52ba34455bcf3404d45228a6c_8
http://gis-midnr.opendata.arcgis.com/datasets/97de45ab67f9417b8c32e5223e530823_3,Michigan DNR Conservation Easements,Feature service of DNR managed minerals GIS data to be published on the MI DNR Open Data site.,2017-09-27T20:41:12.000Z,2017-09-28T11:55:06.000Z,http://gis-midnr.opendata.arcgis.com/datasets/97de45ab67f9417b8c32e5223e530823_3,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/dnrMinerals/FeatureServer/3,"-90.0616901272383,41.63210708508641,-82.0703246076419,48.216468410782156",http://gis-midnr.opendata.arcgis.com/datasets/97de45ab67f9417b8c32e5223e530823_3
