publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
Iowa Department of Transportation,"[u'Asset', u'Improvement', u'Iowa DOT', u'Projects', u'Iowa Department of Transportation', u'PSS', u'Project Scheduling']",http://public-iowadot.opendata.arcgis.com/datasets/b967b4519d264a2d805b571791d128be_0,Project Scheduling Public Bid Data - Multi-Points,Iowa DOT project bid data from Project Scheduling System (PSS) for public use- bridge or structure project data.,2017-11-22T17:19:18.000Z,2017-11-22T17:30:44.842Z,http://public-iowadot.opendata.arcgis.com/datasets/b967b4519d264a2d805b571791d128be_0,https://gis.iowadot.gov/public/rest/services/Project_Scheduling/PSS_Public_Bid/FeatureServer/0,"-96.4353,41.0241,-90.507,42.6138"
Iowa Department of Transportation,[u'Traffic Incedent Mgt'],http://public-iowadot.opendata.arcgis.com/datasets/d27e47b845f0415a8caed25871a5d03c_1,ALT ROUTESextract,Separated Layers from TIM layer and looking to use in BETA dashboard for Operations ,2017-11-14T17:25:34.000Z,2017-12-27T03:41:22.338Z,http://public-iowadot.opendata.arcgis.com/datasets/d27e47b845f0415a8caed25871a5d03c_1,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/TIM_Extract/FeatureServer/1,"-96.62576307499936,40.775302506677704,-90.34058220817603,42.01214179375159"
Iowa Department of Transportation,[u'Traffic Incedent Mgt'],http://public-iowadot.opendata.arcgis.com/datasets/d27e47b845f0415a8caed25871a5d03c_0,Closure extract,Separated Layers from TIM layer and looking to use in BETA dashboard for Operations ,2017-11-14T17:25:34.000Z,2017-12-27T03:40:57.331Z,http://public-iowadot.opendata.arcgis.com/datasets/d27e47b845f0415a8caed25871a5d03c_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/TIM_Extract/FeatureServer/0,"-96.62576307499936,40.775302506677704,-90.34058220817603,42.01214179375159"
Iowa Department of Transportation,"[u'Deer', u'Deer Kill', u'Maintenance', u'Iowa DOT', u'Iowa Department of Transportation', u'Asset', u'Inventory']",http://public-iowadot.opendata.arcgis.com/datasets/e8e2d901062341ab84603484f6afc590_5,Deer Kill FY 2010,This database is a yearly snapshot of deer kill sites as entered by Maintenance field crews. These records are generated from a view that comes from the Maintenance Resource Management System. The data is input from the field staff who are responsible for removal of the deer from the roadway.?This does not necessarily correlate to crash data related to deer impacts; this is strictly deer downed within the right of way that are documented and moved by Maintenance staff.,2016-06-17T13:21:40.000Z,2017-05-19T15:36:30.000Z,http://public-iowadot.opendata.arcgis.com/datasets/e8e2d901062341ab84603484f6afc590_5,https://gis.iowadot.gov/public/rest/services/Maintenance/Historic_Deer_Kill_Locations/FeatureServer/5,"-96.6695,40.3574,-90.0947,43.5389"
Iowa Department of Transportation,"[u'WRC', u'Road Conditions', u'Winter', u'Snow', u'Travel', u'511', u'Iowa DOT', u'Minnesota DOT', u'South Dakota DOT', u'North Dakota DOT', u'Missouri DOT', u'Wisconsin DOT', u'Illinois DOT', u'Kansas DOT', u'Nebraska DOT', u'Operations']",http://public-iowadot.opendata.arcgis.com/datasets/b48d72f63c664115a6b84a3d363b7d0c_0,Winter Road Conditions - Midwest Region,"Looking for other road conditions services?Iowa:?Feature Collection?or?Feature Service?| Surrounding States:?Feature Collection?or?Feature ServiceConditions are updated every 10 minutes during the winter season (October 15 to April 15) and on an as-needed basis during the non-winter months. Layer and service is maintained by the Iowa DOT GIS team on behalf of the Office of Traffic Operations. This data is provided as is through this value added REST service. All conditions have been remapped to the best of our ability to meet the?condition reporting criteria?as defined by the Iowa DOT. Some discrepancies may appear. This data service should only be used for reference only. For the most accurate information, please utilize the authoritative state 511 sites below.State 511 Sites511 VendorDisclaimersNorth DakotaIterisThe data is provided as is and without liability from the North Dakota Department of Transportation (NDDOT). The NDDOT does not guarantee this data to be free from errors, or inaccuracies, and disclaims any responsibility or liability for interpretations or decisions based on this data.?Additional DisclaimerSouth DakotaIterisDisclaimerNebraskaCastle RockDisclaimerKansasDisclaimerMissouriDisclaimerIllinoisThe conditions reported on this page only represent conditions of routes maintained by the Illinois Department of Transportation. Conditions on roads maintained by cities, counties, townships or other entities may be different than what is reported here. The Illinois Department of Transportation and the State of Illinois hereby give notice to all users that these maps and the data included hereon, lack the accuracy required for site-specific uses. Since all boundaries and all data are based on information derived from multiple sources within and outside the Illinois Department of Transportation, the Department of Transportation and the State of Illinois make no representation, guarantee, or warrant, either express or implied, regarding the accuracy of these maps or the data furnished thereon, including, but not limited to, the condition of this product, this product's merchantability, or this product's fitness for any particular purpose or use.WisconsinAccess to and use of the Wisconsin Department of Transportation (WisDOT) 511wi website is provided subject to these terms and conditions. Please read these terms at?WisDOT Legal Notices link.MinnesotaCastle RockDisclaimer",2017-10-20T20:19:39.000Z,2017-12-28T15:49:17.416Z,http://public-iowadot.opendata.arcgis.com/datasets/b48d72f63c664115a6b84a3d363b7d0c_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/MidwestWinterRoadConditions/FeatureServer/0,"-104.05589279518986,35.9991999997359,-86.97951999961055,49.00056871680307"
Iowa Department of Transportation,"[u'AVL', u'Winter Operations', u'Snowplow', u'Snow Plow', u'TrackaPlow', u'Iowa DOT', u'Iowa Department of Transportation', u'Operations', u'Archive', u'Historic']",http://public-iowadot.opendata.arcgis.com/datasets/97522fe84f24427aae8f078b5c359970,AVL Historic Pings,This layer contains all Iowa DOT vehicles that are traveling more than 5 MPH during the winter season organized by year and month. Data goes back to January 2013.,2017-12-08T21:55:04.000Z,2017-12-08T22:00:17.009Z,http://public-iowadot.opendata.arcgis.com/datasets/97522fe84f24427aae8f078b5c359970,https://iowadot.gov/gis/data/plowpings/,"-180.0,-90.0,180.0,90.0"
Iowa Department of Transportation,"[u'Asset', u'Improvement', u'Iowa DOT', u'Projects', u'Iowa Department of Transportation', u'PSS', u'Project Scheduling']",http://public-iowadot.opendata.arcgis.com/datasets/c6c7f15fdc4546b5b6c0995ac4b65b2f_2,Project Scheduling Public Bid Data - Line,Iowa DOT project bid data from Project Scheduling System (PSS) for public use- linear project data.,2017-11-22T17:21:04.000Z,2017-11-22T17:30:39.774Z,http://public-iowadot.opendata.arcgis.com/datasets/c6c7f15fdc4546b5b6c0995ac4b65b2f_2,https://gis.iowadot.gov/public/rest/services/Project_Scheduling/PSS_Public_Bid/FeatureServer/2,"-96.4773,40.5752,-90.2,43.5006"
Iowa Department of Transportation,"[u'Deer', u'Deer Kill', u'Maintenance', u'Iowa DOT', u'Iowa Department of Transportation', u'Asset', u'Inventory']",http://public-iowadot.opendata.arcgis.com/datasets/e8e2d901062341ab84603484f6afc590_1,Deer Kill FY 2014,This database is a yearly snapshot of deer kill sites as entered by Maintenance field crews. These records are generated from a view that comes from the Maintenance Resource Management System. The data is input from the field staff who are responsible for removal of the deer from the roadway.?This does not necessarily correlate to crash data related to deer impacts; this is strictly deer downed within the right of way that are documented and moved by Maintenance staff.,2016-06-17T13:21:40.000Z,2017-05-19T15:36:30.000Z,http://public-iowadot.opendata.arcgis.com/datasets/e8e2d901062341ab84603484f6afc590_1,https://gis.iowadot.gov/public/rest/services/Maintenance/Historic_Deer_Kill_Locations/FeatureServer/1,"-96.6695,40.3574,-90.0947,43.5389"
Iowa Department of Transportation,"[u'Operations', u'Winter', u'Road Conditions', u'Travel', u'Road', u'Snow', u'Iowa DOT', u'Iowa Department of Transportation', u'Archive', u'Historic']",http://public-iowadot.opendata.arcgis.com/datasets/f01302ca6f864faba6170a5d6e6e2678,Historic 511 Iowa Road Conditions,Iowa Winter Road Conditions. Conditions have been archived every 30 minutes during the winter season (October 15 to April 15). Data archived by Iowa DOT GIS team on behalf of the Office of Traffic Operations. Current archived winter seasons are 2015-2016 and 2016-2017.,2017-12-08T21:49:29.000Z,2017-12-08T21:53:39.876Z,http://public-iowadot.opendata.arcgis.com/datasets/f01302ca6f864faba6170a5d6e6e2678,https://iowadot.gov/gis/data/winterroadconditions/,"-180.0,-90.0,180.0,90.0"
Iowa Department of Transportation,"[u'Operations', u'Asset', u'Inventory', u'ITS', u'ATMS', u'TMS', u'Traffic', u'Live', u'Sensor', u'Sidefire', u'ATR', u'Ground', u'Highway', u'Road', u'Transportation', u'Freeway', u'Iowa DOT', u'Speed', u'Vehicle', u'Count', u'Detector', u'Occupancy', u'WorkZone', u'Alerts']",http://public-iowadot.opendata.arcgis.com/datasets/fa5b237aa22645c59f0560269a7ac289,Live Traffic Data Sensor Feeds (REACTOR),"Iowa Department of Transportation's Intelligent Transportation System (ITS) Detector Sensors.?Sensor Feed: Includes location of sensors, current travel speed, traffic counts, occupancy counts, and more.Work Zone Alert Feed: Includes work zones that have dropped below the normal speed and are determined to have a critical traffic speed abnormality.",2017-11-21T19:05:53.000Z,2017-11-21T19:29:09.000Z,http://public-iowadot.opendata.arcgis.com/datasets/fa5b237aa22645c59f0560269a7ac289,http://reactorfeeds.org/,"-96.88,40.204,-89.893,43.668"
