publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
ArcGIS Online for Maryland,"[u'MD', u'MD iMAP', u'Maryland', u'LiDAR', u'LiDAR', u'Charles', u'Maryland Department of Information Technology', u'DoIT', u'DEM', u'Elevation']",http://data.imap.maryland.gov/datasets/c328145b77fc401db6f8025f1b8453ec,Maryland LiDAR Charles County - DEM Meters,"This is a MD iMAP hosted service. Find more information at?http://imap.maryland.gov.Geographic Extent: SANDY_Restoration_VA_MD_DC_QL2 Area of Interest covers approximately 2,002 square miles. Lot #5 contains the full project area Dataset Description: The SANDY_Restoration_VA_MD_DC_QL2 project called for the Planning, Acquisition, processing and derivative products of LiDAR data to be collected at a nominal pulse spacing (NPS) of 0.7 meters. Project specifications are based on the U.S. Geological Survey National Geospatial Program Base LiDAR Specification, Version 1. The data was developed based on a horizontal projection/datum of UTM Zone 18 North, NAD83, meters and vertical datum of NAVD1988 (GEOID12A), meters. LiDAR data was delivered in RAW flight line swath format, processed to create Classified LAS 1.2 Files formatted to 2283 individual 1500m x 1500m tiles, and corresponding Intensity Images and Bare Earth DEMs tiled to the same 1500m x 1500m schema, and Breaklines in ESRI Shapefile format. The data was then converted to a horizontal projection/datum of NAD83 Maryland State Plane Coordinate System, Feet. LiDAR was delivered in Classified LAS 1.2 Files formatted to 1927 individual 4000' x 6000' tiles, and corresponding Intensity Images and Bare Earth DEMs tiled to the same 4000' x 6000' schema, and Breaklines in ESRI Shapefile format. Ground Conditions: LiDAR was collected in Winter 2014, while no snow was on the ground and rivers were at or below normal levels. In order to post process the LiDAR data to meet task order specifications, Quantum Spatial established a total of 59 QA control points and 95 Land Cover control points that were used to calibrate the LiDAR to known ground locations established throughout the SANDY_Restoration_VA_MD_DC_QL2 project area.Last Updated: 2014Feature Service Link:?https://lidar.geodata.md.gov/imap/rest/services/Charles/MD_charles_dem_m/ImageServer",2018-01-19T17:38:19.000Z,2018-02-06T15:46:43.149Z,http://data.imap.maryland.gov/datasets/c328145b77fc401db6f8025f1b8453ec,https://lidar.geodata.md.gov/imap/rest/services/Charles/MD_charles_dem_m/ImageServer,"-77.276,38.2518,-76.6669,38.7183"
ArcGIS Online for Maryland,"[u'MD', u'MD iMAP', u'Maryland', u'LiDAR', u'St Marys', u'Maryland Department of Information Technology', u'DoIT', u'Slope', u'Elevation']",http://data.imap.maryland.gov/datasets/0d8cf10bf8dd413f84739c8b5b099592,Maryland LiDAR St. Mary's County - Slope,"This is a MD iMAP hosted service. Find more information at?http://imap.maryland.gov.Geographic Extent: SANDY_Restoration_VA_MD_DC_QL2 Area of Interest covers approximately 2,002 square miles. Lot #5 contains the full project area Dataset Description: The SANDY_Restoration_VA_MD_DC_QL2 project called for the Planning, Acquisition, processing and derivative products of LiDAR data to be collected at a nominal pulse spacing (NPS) of 0.7 meters. Project specifications are based on the U.S. Geological Survey National Geospatial Program Base LiDAR Specification, Version 1. The data was developed based on a horizontal projection/datum of UTM Zone 18 North, NAD83, meters and vertical datum of NAVD1988 (GEOID12A), meters. LiDAR data was delivered in RAW flight line swath format, processed to create Classified LAS 1.2 Files formatted to 2283 individual 1500m x 1500m tiles, and corresponding Intensity Images and Bare Earth DEMs tiled to the same 1500m x 1500m schema, and Breaklines in ESRI Shapefile format. The data was then converted to a horizontal projection/datum of NAD83 Maryland State Plane Coordinate System, Feet. LiDAR was delivered in Classified LAS 1.2 Files formatted to 1927 individual 4000' x 6000' tiles, and corresponding Intensity Images and Bare Earth DEMs tiled to the same 4000' x 6000' schema, and Breaklines in ESRI Shapefile format. Ground Conditions: LiDAR was collected in Winter 2014, while no snow was on the ground and rivers were at or below normal levels. In order to post process the LiDAR data to meet task order specifications, Quantum Spatial established a total of 59 QA control points and 95 Land Cover control points that were used to calibrate the LiDAR to known ground locations established throughout the SANDY_Restoration_VA_MD_DC_QL2 project area.Last Updated: 2014Feature Service Link:?https://lidar.geodata.md.gov/imap/rest/services/StMarys/MD_stmarys_slope_m/ImageServer",2018-01-25T15:19:15.000Z,2018-02-06T15:49:01.333Z,http://data.imap.maryland.gov/datasets/0d8cf10bf8dd413f84739c8b5b099592,https://lidar.geodata.md.gov/imap/rest/services/StMarys/MD_stmarys_slope_m/ImageServer,"-76.8762,38.0371,-76.3155,38.5206"
ArcGIS Online for Maryland,"[u'MD', u'MD iMAP', u'Maryland', u'LiDAR', u'Garrett', u'Maryland Department of Information Technology', u'DoIT', u'Aspect', u'Elevation']",http://data.imap.maryland.gov/datasets/3520d4c47d94488da6cb6dec39146c1e,Maryland LiDAR Garrett County - Aspect,"This is a MD iMAP hosted service. Find more information at?http://imap.maryland.gov.Geographic Extent: Garrett County, MD, covering approximately 739 square miles. Dataset Description: Garrett County, MD 2015 LiDAR project called for the Planning, Acquisition, processing and derivative products of LiDAR data to be collected at a nominal pulse spacing (NPS) of 0.7 meters. Project specifications are based on the U.S. Geological Survey National Geospatial Program Base LiDAR Specification, Version 1. The data was developed based on a horizontal projection/datum of UTM Zone 17, NAD83 (2011), meters and vertical datum of NAVD1988 (GEOID12A), meters. LiDAR data was delivered in RAW flight line swath format, processed to create Classified LAS 1.4 Files formatted to 6 individual 1829 meter X 1219 meter tiles for the pilot (948 individual 1829 meter X 1219 meter tiles for the entire project area), and corresponding Intensity Images and Bare Earth DEMs tiled to the same 1829 meter X 1219 meter tile schema, and Breaklines in Esri geodatabase format. Ground Conditions: LiDAR was collected in spring of 2015, while no snow was on the ground and rivers were at or below normal levels. In order to post process the LiDAR data to meet task order specifications, Quantum Spatial established a total of 87 Land Cover control points that were used to calibrate the LiDAR to known ground locations established throughout the Garrett County, MD project area (20 calibration control points).Last Updated: 2015Feature Service Link:?https://lidar.geodata.md.gov/imap/rest/services/Garrett/MD_garrett_aspect_m/ImageServer",2018-01-24T13:30:02.000Z,2018-02-06T15:55:45.341Z,http://data.imap.maryland.gov/datasets/3520d4c47d94488da6cb6dec39146c1e,https://lidar.geodata.md.gov/imap/rest/services/Garrett/MD_garrett_aspect_m/ImageServer,"-79.5124,39.1878,-78.9036,39.7447"
ArcGIS Online for Maryland,"[u'MD', u'MD iMAP', u'Maryland', u'LiDAR', u'Howard', u'Maryland Department of Information Technology', u'DoIT', u'DEM', u'Elevation']",http://data.imap.maryland.gov/datasets/e5525c010cd14964a321775f32b6448d,Maryland LiDAR Howard County - DEM Feet,"This is a MD iMAP hosted service. Find more information at?http://imap.maryland.gov.Howard County, MD contracted to collect detailed ground elevation data from Aerial LiDAR Sensors for approximately 256 Square Miles as part of the CATSII, 2011 Maryland Statewide Orthophoto Project. The LiDAR data was collected in accordance with FEMA Procedure Memorandum No. 61 - Standards for LiDAR and Other High Quality Digital Topography, for which LiDAR data is collected in accordance with the USGS LiDAR Guidelines and Base Specifications, v13, dated February 22, 2010, for the National Geospatial Program, except as noted in FEMA's Procedure Memorandum No. 61.Last Updated: 2011Feature Service Link:?https://lidar.geodata.md.gov/imap/rest/services/Howard/MD_howard_dem_ft/ImageServer",2018-01-24T15:42:31.000Z,2018-02-06T15:48:34.963Z,http://data.imap.maryland.gov/datasets/e5525c010cd14964a321775f32b6448d,https://lidar.geodata.md.gov/imap/rest/services/Howard/MD_howard_dem_ft/ImageServer,"-77.1889,39.1022,-76.6946,39.3713"
ArcGIS Online for Maryland,"[u'MD', u'MD iMAP', u'Maryland', u'LiDAR', u'Maryland Department of Information Technology', u'DoIT', u'Elevation', u'Anne Arundel', u'Slope']",http://data.imap.maryland.gov/datasets/58d51bc868004923b618ce49e534ea22,Maryland LiDAR Anne Arundel County - Slope,This is a MD iMAP hosted service. Find more information at?http://imap.maryland.gov.DEM raster for Anne Arundel County.Last Updated: 2011Feature Service Link:?https://lidar.geodata.md.gov/imap/rest/services/AnneArundel/MD_annearundel_slope_m/ImageServer,2018-01-11T21:27:49.000Z,2018-02-06T15:50:34.298Z,http://data.imap.maryland.gov/datasets/58d51bc868004923b618ce49e534ea22,https://lidar.geodata.md.gov/imap/rest/services/AnneArundel/MD_annearundel_slope_m/ImageServer,"-76.8598,38.7027,-76.379,39.245"
ArcGIS Online for Maryland,"[u'MD', u'MD iMAP', u'Maryland', u'LiDAR', u'St Marys', u'Maryland Department of Information Technology', u'DoIT', u'DEM', u'Elevation']",http://data.imap.maryland.gov/datasets/6bec56859ba24c74a6dbaa3c23fb74d3,Maryland LiDAR St. Mary's County - DEM Meters,"This is a MD iMAP hosted service. Find more information at?http://imap.maryland.gov.Geographic Extent: SANDY_Restoration_VA_MD_DC_QL2 Area of Interest covers approximately 2,002 square miles. Lot #5 contains the full project area Dataset Description: The SANDY_Restoration_VA_MD_DC_QL2 project called for the Planning, Acquisition, processing and derivative products of LiDAR data to be collected at a nominal pulse spacing (NPS) of 0.7 meters. Project specifications are based on the U.S. Geological Survey National Geospatial Program Base LiDAR Specification, Version 1. The data was developed based on a horizontal projection/datum of UTM Zone 18 North, NAD83, meters and vertical datum of NAVD1988 (GEOID12A), meters. LiDAR data was delivered in RAW flight line swath format, processed to create Classified LAS 1.2 Files formatted to 2283 individual 1500m x 1500m tiles, and corresponding Intensity Images and Bare Earth DEMs tiled to the same 1500m x 1500m schema, and Breaklines in ESRI Shapefile format. The data was then converted to a horizontal projection/datum of NAD83 Maryland State Plane Coordinate System, Feet. LiDAR was delivered in Classified LAS 1.2 Files formatted to 1927 individual 4000' x 6000' tiles, and corresponding Intensity Images and Bare Earth DEMs tiled to the same 4000' x 6000' schema, and Breaklines in ESRI Shapefile format. Ground Conditions: LiDAR was collected in Winter 2014, while no snow was on the ground and rivers were at or below normal levels. In order to post process the LiDAR data to meet task order specifications, Quantum Spatial established a total of 59 QA control points and 95 Land Cover control points that were used to calibrate the LiDAR to known ground locations established throughout the SANDY_Restoration_VA_MD_DC_QL2 project area.Last Updated: 2014Feature Service Link:?https://lidar.geodata.md.gov/imap/rest/services/StMarys/MD_stmarys_dem_m/ImageServer",2018-01-25T14:56:51.000Z,2018-02-06T15:49:26.940Z,http://data.imap.maryland.gov/datasets/6bec56859ba24c74a6dbaa3c23fb74d3,https://lidar.geodata.md.gov/imap/rest/services/StMarys/MD_stmarys_dem_m/ImageServer,"-76.8762,38.0371,-76.3155,38.5206"
ArcGIS Online for Maryland,"[u'MD', u'MD iMAP', u'Maryland', u'LiDAR', u'Howard', u'Maryland Department of Information Technology', u'DoIT', u'Slope', u'Elevation']",http://data.imap.maryland.gov/datasets/40e6698634d1400b91ef2f5f5e9378a5,Maryland LiDAR Howard County - Slope,"This is a MD iMAP hosted service. Find more information at?http://imap.maryland.gov.Howard County, MD contracted to collect detailed ground elevation data from Aerial LiDAR Sensors for approximately 256 Square Miles as part of the CATSII, 2011 Maryland Statewide Orthophoto Project. The LiDAR data was collected in accordance with FEMA Procedure Memorandum No. 61 - Standards for LiDAR and Other High Quality Digital Topography, for which LiDAR data is collected in accordance with the USGS LiDAR Guidelines and Base Specifications, v13, dated February 22, 2010, for the National Geospatial Program, except as noted in FEMA's Procedure Memorandum No. 61.Last Updated: 2011Feature Service Link:?https://lidar.geodata.md.gov/imap/rest/services/Howard/MD_howard_slope_m/ImageServer",2018-01-24T16:17:08.000Z,2018-01-29T20:57:11.000Z,http://data.imap.maryland.gov/datasets/40e6698634d1400b91ef2f5f5e9378a5,https://lidar.geodata.md.gov/imap/rest/services/Howard/MD_howard_slope_m/ImageServer,"-77.1889,39.1022,-76.6946,39.3713"
ArcGIS Online for Maryland,"[u'MD', u'MD iMAP', u'Maryland', u'LiDAR', u'Anne Arundel', u'Maryland Department of Information Technology', u'DoIT', u'DEM', u'Elevation']",http://data.imap.maryland.gov/datasets/942915a1b1c04539a6f35b84c632084e,Maryland LiDAR Anne Arundel County - DEM Meters,This is a MD iMAP hosted service. Find more information at?http://imap.maryland.gov.DEM raster for Anne Arundel County.Last Updated: 2011Feature Service Link:?https://lidar.geodata.md.gov/imap/rest/services/AnneArundel/MD_annearundel_dem_m/ImageServer,2018-01-11T21:10:05.000Z,2018-01-29T18:07:50.000Z,http://data.imap.maryland.gov/datasets/942915a1b1c04539a6f35b84c632084e,https://lidar.geodata.md.gov/imap/rest/services/AnneArundel/MD_annearundel_dem_m/ImageServer,"-76.8598,38.7027,-76.379,39.245"
ArcGIS Online for Maryland,"[u'MD', u'MD iMAP', u'Maryland', u'LiDAR', u'Garrett', u'Maryland Department of Information Technology', u'DoIT', u'Elevation', u'Slope']",http://data.imap.maryland.gov/datasets/3b62d33fd553402b95ed14956d90862a,Maryland LiDAR Garrett County - Slope,"This is a MD iMAP hosted service. Find more information at?http://imap.maryland.gov.Geographic Extent: Garrett County, MD, covering approximately 739 square miles. Dataset Description: Garrett County, MD 2015 LiDAR project called for the Planning, Acquisition, processing and derivative products of LiDAR data to be collected at a nominal pulse spacing (NPS) of 0.7 meters. Project specifications are based on the U.S. Geological Survey National Geospatial Program Base LiDAR Specification, Version 1. The data was developed based on a horizontal projection/datum of UTM Zone 17, NAD83 (2011), meters and vertical datum of NAVD1988 (GEOID12A), meters. LiDAR data was delivered in RAW flight line swath format, processed to create Classified LAS 1.4 Files formatted to 6 individual 1829 meter X 1219 meter tiles for the pilot (948 individual 1829 meter X 1219 meter tiles for the entire project area), and corresponding Intensity Images and Bare Earth DEMs tiled to the same 1829 meter X 1219 meter tile schema, and Breaklines in Esri geodatabase format. Ground Conditions: LiDAR was collected in spring of 2015, while no snow was on the ground and rivers were at or below normal levels. In order to post process the LiDAR data to meet task order specifications, Quantum Spatial established a total of 87 Land Cover control points that were used to calibrate the LiDAR to known ground locations established throughout the Garrett County, MD project area (20 calibration control points).Last Updated: 2015Feature Service Link:?https://lidar.geodata.md.gov/imap/rest/services/Garrett/MD_garrett_slope_m/ImageServer",2018-01-24T14:21:46.000Z,2018-02-06T15:55:00.004Z,http://data.imap.maryland.gov/datasets/3b62d33fd553402b95ed14956d90862a,https://lidar.geodata.md.gov/imap/rest/services/Garrett/MD_garrett_slope_m/ImageServer,"-79.5124,39.1878,-78.9036,39.7447"
ArcGIS Online for Maryland,"[u'MD', u'MD iMAP', u'Maryland', u'LiDAR', u'Wicomico', u'Maryland Department of Information Technology', u'DoIT', u'Slope', u'Elevation']",http://data.imap.maryland.gov/datasets/7d93f6a4f02f4995b0a63d3482fb0753,Maryland LiDAR Wicomico County - Slope,"This is a MD iMAP hosted service. Find more information at?http://imap.maryland.gov.Aerial Cartographics of America, Inc. collected LiDAR for over 681 square miles in Accomack, Dorchester, Somerset, Sussex, Wicomico, and Worchester Counties in Maryland, Delaware and Virginia. The nominal pulse spacing for this project was no greater than 0.7 meters. This project was collected with a Riegl LMS-Q680i Full Waveform LiDAR Sensor which collects an intensity value, GPS Week Time, Flightline and echo number attributes for each discrete pulse. Dewberry used proprietary procedures to classify the LAS into an initial ground surface. Dewberry used proprietary procedures to classify the LAS and then performed manual classifications according to project specifications: 1-Unclassified, 2-Ground, 7-Noise, 9-Water, and 10-Ignored Ground due to breakline proximity. Dewberry produced 3D breaklines and combined these with the final LiDAR data to produce seamless DTMs, DSMs and hydro flattened DEMs, for 833 tiles (1500 meters x 1500 meters) that cover the project area.Last Updated: 2012Feature Service Link:?https://lidar.geodata.md.gov/imap/rest/services/Wicomico/MD_wicomico_slope_m/ImageServer",2018-01-25T19:19:53.000Z,2018-02-06T15:54:59.691Z,http://data.imap.maryland.gov/datasets/7d93f6a4f02f4995b0a63d3482fb0753,https://lidar.geodata.md.gov/imap/rest/services/Wicomico/MD_wicomico_slope_m/ImageServer,"-75.9464,38.2184,-75.2903,38.5726"
