identifier,title,description,issued,landingPage,webService,spatial
http://openramsey-ramseygis.opendata.arcgis.com/datasets/e19d432ecf284c9eb1d399828aa87034_15,Easements,"Easement boundaries support many functions including automated half and quarter section map production, thematic mapping, land records and property assessment and surveying and engineering projects.",2017-04-26T15:59:29.000Z,http://openramsey-ramseygis.opendata.arcgis.com/datasets/e19d432ecf284c9eb1d399828aa87034_15,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/15,"-93.2294,44.8904,-92.9826,45.1248",http://openramsey-ramseygis.opendata.arcgis.com/datasets/e19d432ecf284c9eb1d399828aa87034_15
http://openramsey-ramseygis.opendata.arcgis.com/datasets/6bc3335f610d4f3a9059b783fbc91f26_20,Special Surveys,"This dataset contains Special Survey, which includes Metes and Bounds parcels and surveyed water.",2017-04-26T16:20:36.000Z,http://openramsey-ramseygis.opendata.arcgis.com/datasets/6bc3335f610d4f3a9059b783fbc91f26_20,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/20,"-93.2292,44.887,-92.9827,45.1246",http://openramsey-ramseygis.opendata.arcgis.com/datasets/6bc3335f610d4f3a9059b783fbc91f26_20
http://openramsey-ramseygis.opendata.arcgis.com/datasets/77c001274c174978a1af2c92afd98da3_14,Conveyance Divisions,"Conveyance Division boundaries support many functions including automated half and quarter section map production, thematic mapping, land records and property assessment, and surveying and engineering projects.",2017-04-26T15:38:48.000Z,http://openramsey-ramseygis.opendata.arcgis.com/datasets/77c001274c174978a1af2c92afd98da3_14,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/14,"-93.2294,44.8905,-92.9828,45.1247",http://openramsey-ramseygis.opendata.arcgis.com/datasets/77c001274c174978a1af2c92afd98da3_14
http://openramsey-ramseygis.opendata.arcgis.com/datasets/576b62da03634690af14c79ee2164cc2_22,Tax Parcels,Tax Parcel boundaries represent property descriptions (legal descriptions) and land ownership boundaries. A twelve character property identification number (PIN) is assigned to these parcels.?The ParcelID is used as a primary link to county tax and assessment data. An attributed version of Tax Parcels is called AttributedParcelPoly.,2017-04-26T16:35:20.000Z,http://openramsey-ramseygis.opendata.arcgis.com/datasets/576b62da03634690af14c79ee2164cc2_22,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/22,"-93.2294,44.887,-92.9827,45.1247",http://openramsey-ramseygis.opendata.arcgis.com/datasets/576b62da03634690af14c79ee2164cc2_22
http://openramsey-ramseygis.opendata.arcgis.com/datasets/b0361949f803400487a120fc96b95fcd_5,Elevations,There is no description available.,2018-07-23T20:15:40.000Z,http://openramsey-ramseygis.opendata.arcgis.com/datasets/b0361949f803400487a120fc96b95fcd_5,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/5,"-93.2519,44.8741,-92.9672,45.1259",http://openramsey-ramseygis.opendata.arcgis.com/datasets/b0361949f803400487a120fc96b95fcd_5
http://openramsey-ramseygis.opendata.arcgis.com/datasets/915b0721cda1403a96cedf57189ada38_41,Ped Bike System,"The Pedestrian Bike Systems (PBS) data set contains line data that represents non-motorized-wheeled (bike, rollerblade, skateboard, etc.) and pedestrian transit routes. Some of the sidewalk and trail locations were originally digitized from Ramsey County 2003 aerial photography DOQs.",2017-04-26T19:59:51.000Z,http://openramsey-ramseygis.opendata.arcgis.com/datasets/915b0721cda1403a96cedf57189ada38_41,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/41,"-93.2325,44.8882,-92.9796,45.1283",http://openramsey-ramseygis.opendata.arcgis.com/datasets/915b0721cda1403a96cedf57189ada38_41
http://openramsey-ramseygis.opendata.arcgis.com/datasets/1b60481acfa14ff28a740ebbed5811f6_28,Sections,"This data set contains polygons that represent sections. In 1985, Ramsey County 
began a 5 year project to modernize it's land records mapping system to create a 
computerized Land Information System. As part of the project, the County 
developed an accurate coordinate control base for this mapping system. The 27 
existing State and Federal first order accuracy positions in Ramsey County were 
densified by a GPS (Global Positioning System) Network of 171 second order 
accuracy positions. These positions were established and recorded on existing 
public land survey corner monuments and accessory monuments through out the 
county.",2014-12-01T23:04:09.000Z,http://openramsey-ramseygis.opendata.arcgis.com/datasets/1b60481acfa14ff28a740ebbed5811f6_28,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/28,"-93.2284,44.8869,-92.9826,45.1245",http://openramsey-ramseygis.opendata.arcgis.com/datasets/1b60481acfa14ff28a740ebbed5811f6_28
http://openramsey-ramseygis.opendata.arcgis.com/datasets/4bfdf4fc137f47159155ad6681a8c595_44,Street Simple,"Simple Streets provide a simplified network of federal, state, county and municipal and private roads mapping purposes. All public roads should be represented in the database as well as many of the private roads that are open to the general public. A private section of pavement that serves less than three households is generally considered a private drive and is not included in this set. The features are intended to represent the driving surfaces of the roads, and are often near the center of the road pavement, however, this varies by feature. Where the pavement is divided by a median or raised divider of more than 50', a separate feature represents the pavement in each direction (a dual carriageway representation). The center of physical roadway pavement may or may not represent the center of the road right of way. Road right of ways may taper or change width. There has been no attempt to alter the road centerline to conform to right of way that is not parallel or alters in width.The features from the full dataset have been merged to reduce the number of segments making this data set appropriate for rapid cartographic display, but not for geocoding, routing, or other functions supported by the full dataset.",2017-04-26T20:13:24.000Z,http://openramsey-ramseygis.opendata.arcgis.com/datasets/4bfdf4fc137f47159155ad6681a8c595_44,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/44,"-93.2297,44.8904,-92.9818,45.1252",http://openramsey-ramseygis.opendata.arcgis.com/datasets/4bfdf4fc137f47159155ad6681a8c595_44
http://openramsey-ramseygis.opendata.arcgis.com/datasets/574b5c398c3941769dcc53a6f95be5a9_17,Land Ties,"This dataset contains linework that represents landties. These are lines with hooked ends that help define parcel ownership on maps.?The landtie data represents graphical elements, which aid in the understanding and interpretation of map features.  It is not intended to be inclusive. It is intended to act as a visual aid to help with map interpretation.?",2017-04-26T16:09:20.000Z,http://openramsey-ramseygis.opendata.arcgis.com/datasets/574b5c398c3941769dcc53a6f95be5a9_17,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/17,"-93.229,44.8905,-92.9828,45.1245",http://openramsey-ramseygis.opendata.arcgis.com/datasets/574b5c398c3941769dcc53a6f95be5a9_17
http://openramsey-ramseygis.opendata.arcgis.com/datasets/1932268e84324be0be76b3593b3f56fe_31,Half Sections,"This data set contains polygons that represent half sections. In 1985, Ramsey County began a 5 year project to modernize it's land records mapping system to create a computerized Land Information System. As part of the project, the County developed an accurate coordinate control base for this mapping system. The 27 existing State and Federal first order accuracy positions in Ramsey County were densified by a GPS (Global Positioning System) Network of 171 second order accuracy positions. These positions were established and recorded on existing public land survey corner monuments and accessory monuments through out the county.",2014-12-01T22:46:12.000Z,http://openramsey-ramseygis.opendata.arcgis.com/datasets/1932268e84324be0be76b3593b3f56fe_31,https://maps.co.ramsey.mn.us/arcgis/rest/services/OpenData/OpenData/FeatureServer/31,"-93.2284,44.8869,-92.9826,45.1245",http://openramsey-ramseygis.opendata.arcgis.com/datasets/1932268e84324be0be76b3593b3f56fe_31
