publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
http://planning-harfordgis.opendata.arcgis.com/datasets/c62220ea10ec4f05821d1838442cdf7d_48,Zip Codes,Harford County Zip Code boundaries.,2015-06-09T13:08:46.000Z,2018-04-16T15:31:42.468Z,http://planning-harfordgis.opendata.arcgis.com/datasets/c62220ea10ec4f05821d1838442cdf7d_48,https://hcggis.harfordcountymd.gov/public/rest/services/OpenGIS/OpenGISMaster/MapServer/48,"-76.5721,39.2731,-76.0567,39.7229",http://planning-harfordgis.opendata.arcgis.com/datasets/c62220ea10ec4f05821d1838442cdf7d_48
http://planning-harfordgis.opendata.arcgis.com/datasets/dd6eb6267edd43df882ce830505ab132_43,Source Water Protection Areas,"Designated areas surrounding
public wells to help protect water supply sources.",2015-06-08T19:12:02.000Z,2018-04-16T15:24:15.385Z,http://planning-harfordgis.opendata.arcgis.com/datasets/dd6eb6267edd43df882ce830505ab132_43,https://hcggis.harfordcountymd.gov/public/rest/services/OpenGIS/OpenGISMaster/MapServer/43,"-76.5394,39.4165,-76.0952,39.7246",http://planning-harfordgis.opendata.arcgis.com/datasets/dd6eb6267edd43df882ce830505ab132_43
http://planning-harfordgis.opendata.arcgis.com/datasets/22f91b4204f84994aa2be5f53ff7436e_9,Chesapeake Bay Critical Area,"Designations along the Chesapeake Bay and tidal water
shoreline to manage land use.",2015-02-05T20:26:05.000Z,2018-10-26T14:27:39.903Z,http://planning-harfordgis.opendata.arcgis.com/datasets/22f91b4204f84994aa2be5f53ff7436e_9,https://hcggis.harfordcountymd.gov/public/rest/services/OpenGIS/OpenGISMaster/MapServer/9,"-76.3777,39.3872,-76.0826,39.6286",http://planning-harfordgis.opendata.arcgis.com/datasets/22f91b4204f84994aa2be5f53ff7436e_9
http://planning-harfordgis.opendata.arcgis.com/datasets/54c83d1853474572babfe80c0ff34691_41,Sustainable Growth and Agricultural Preservation Act of 2012,"Tier 1: Locally designated growth area; Designated S1 in County Water  Sewerage Master Plan; Existing sewerage service area. Tier 2: Locally designated growth area; Planned to be served by public sewerage systems as noted in the County Water  Sewerage Master Plan. Tier 3: (9) Designated Rural Villages; Parcels zoned RR, VR, VB; (83) Parcels zoned AG but entirely surrounded by Tier 3. Tier 4: Priority Preservation Area; Rural Legacy Areas; Parks, MET  MHT Easements  Agricultural Preservation Easements (outside of Development Envelope); Parcels zoned AG (outside of Development Envelope); Parcels zoned B1, B2, B3, CI, GI  LI (outside of Development Envelope).",2015-06-08T19:14:32.000Z,2018-05-10T13:23:41.000Z,http://planning-harfordgis.opendata.arcgis.com/datasets/54c83d1853474572babfe80c0ff34691_41,https://hcggis.harfordcountymd.gov/public/rest/services/OpenGIS/OpenGISMaster/MapServer/41,"-76.5714,39.3897,-76.0813,39.723",http://planning-harfordgis.opendata.arcgis.com/datasets/54c83d1853474572babfe80c0ff34691_41
http://planning-harfordgis.opendata.arcgis.com/datasets/7d36c51b791d4dc98aeb49653d026057_47,Watersheds,Watersheds and subwatersheds of Harford County.,2015-02-05T21:04:58.000Z,2018-04-16T15:32:13.389Z,http://planning-harfordgis.opendata.arcgis.com/datasets/7d36c51b791d4dc98aeb49653d026057_47,https://hcggis.harfordcountymd.gov/public/rest/services/OpenGIS/OpenGISMaster/MapServer/47,"-76.572,39.2978,-76.0567,39.7229",http://planning-harfordgis.opendata.arcgis.com/datasets/7d36c51b791d4dc98aeb49653d026057_47
http://planning-harfordgis.opendata.arcgis.com/datasets/ef57953820b940e4982886431b6ef9a0_11,Development Envelope,"Targeted area for growth to maximize efficient use of public
infrastructure.",2015-06-08T19:02:35.000Z,2018-04-16T15:15:40.348Z,http://planning-harfordgis.opendata.arcgis.com/datasets/ef57953820b940e4982886431b6ef9a0_11,https://hcggis.harfordcountymd.gov/public/rest/services/OpenGIS/OpenGISMaster/MapServer/11,"-76.4055,39.3907,-76.0831,39.5851",http://planning-harfordgis.opendata.arcgis.com/datasets/ef57953820b940e4982886431b6ef9a0_11
http://planning-harfordgis.opendata.arcgis.com/datasets/f9106678e2054f408e4dda38142d33d9_49,Zoning Designations,"Harford County 2017 Zoning Map.All official Zoning Maps shall be permanently
kept on file with the Harford County Council Administrator and a copy of the maps
shall be on file in the Department of Planning and Zoning. The maps
shall be made available to the public for public inspection during
normal County business hours, and the Department of Planning and Zoning
shall provide for the sale of the maps to the general public.",2015-02-05T21:06:36.000Z,2018-04-16T15:18:18.031Z,http://planning-harfordgis.opendata.arcgis.com/datasets/f9106678e2054f408e4dda38142d33d9_49,https://hcggis.harfordcountymd.gov/public/rest/services/OpenGIS/OpenGISMaster/MapServer/49,"-76.5715,39.3898,-76.0813,39.723",http://planning-harfordgis.opendata.arcgis.com/datasets/f9106678e2054f408e4dda38142d33d9_49
http://planning-harfordgis.opendata.arcgis.com/datasets/c05573c7efe245a98e672f74980e8a9c_46,Subdivision Boundaries,Subdivision boundaries with Subdivision Name attribution.,2015-06-09T13:16:11.000Z,2018-04-16T15:30:13.157Z,http://planning-harfordgis.opendata.arcgis.com/datasets/c05573c7efe245a98e672f74980e8a9c_46,https://hcggis.harfordcountymd.gov/public/rest/services/OpenGIS/OpenGISMaster/MapServer/46,"-76.5714,39.3909,-76.0813,39.7226",http://planning-harfordgis.opendata.arcgis.com/datasets/c05573c7efe245a98e672f74980e8a9c_46
http://planning-harfordgis.opendata.arcgis.com/datasets/096bc431ec44473d80946bbe2c21749b_27,Land Use Designations,"Designated areas for future development and conservation
practices in Harford County Maryland.",2015-06-09T13:32:44.000Z,2018-04-16T15:16:19.549Z,http://planning-harfordgis.opendata.arcgis.com/datasets/096bc431ec44473d80946bbe2c21749b_27,https://hcggis.harfordcountymd.gov/public/rest/services/OpenGIS/OpenGISMaster/MapServer/27,"-76.5723,39.24,-76.0042,39.723",http://planning-harfordgis.opendata.arcgis.com/datasets/096bc431ec44473d80946bbe2c21749b_27
http://planning-harfordgis.opendata.arcgis.com/datasets/a8db19ba89f046149b05649cff4a8305_42,Soil Classifications,Soil classifications based upon NRCS Soil Survey.,2015-06-08T20:49:45.000Z,2018-04-16T15:30:44.765Z,http://planning-harfordgis.opendata.arcgis.com/datasets/a8db19ba89f046149b05649cff4a8305_42,https://hcggis.harfordcountymd.gov/public/rest/services/OpenGIS/OpenGISMaster/MapServer/42,"-76.5713,39.3876,-76.0822,39.7231",http://planning-harfordgis.opendata.arcgis.com/datasets/a8db19ba89f046149b05649cff4a8305_42
http://planning-harfordgis.opendata.arcgis.com/datasets/c7eb9d9b4c234ceaa35735fd1a238865_14,Enterprise Zones,"Areas to foster redevelopment in underutilized areas, promote job
creation and business retention.",2015-06-08T19:04:32.000Z,2018-04-16T15:16:46.505Z,http://planning-harfordgis.opendata.arcgis.com/datasets/c7eb9d9b4c234ceaa35735fd1a238865_14,https://hcggis.harfordcountymd.gov/public/rest/services/OpenGIS/OpenGISMaster/MapServer/14,"-76.3746,39.403,-76.0833,39.5711",http://planning-harfordgis.opendata.arcgis.com/datasets/c7eb9d9b4c234ceaa35735fd1a238865_14
