identifier,title,description,issued,modified,landingPage,webService,spatial
http://opendata.dc.gov/datasets/cb1149ef2e5649ae99d8b9bf1b0a612e_9,DC Broadband Residential Wireline Adoption Rate by Census Tract,DC Broadband Residential Wireline Adoption Rate by Census Tract,2014-12-30T20:09:11.000Z,2017-03-03T19:08:04.319Z,http://opendata.dc.gov/datasets/cb1149ef2e5649ae99d8b9bf1b0a612e_9,http://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/Broadband/MapServer/9,"-77.1199,38.7916,-76.9093,38.9958",http://opendata.dc.gov/datasets/cb1149ef2e5649ae99d8b9bf1b0a612e_9
http://opendata.dc.gov/datasets/a0d5752a39ad47a691cfd205d3f4f062_4,2015 Artist Fellowship Program,"The Artist Fellowship Program (AFP) offers financial fellowships to individual artists whose artistic excellence significantly contributes to the District of Columbia as a world class cultural capital. AFP recognizes the impact of individual artists within the District of Columbia and supports the vitality that those artists bring to the local community.?The DC Commission on the Arts and Humanities recognizes the importance of remaining relevant in a city of competitive opportunities for residents who have at their disposal significant discretionary income for arts and cultural offerings. ?Further, according to the 2012 Arts and Economic Prosperity IV Study conducted by Americans for the Arts, $1.1 billion in economic activity is generated annually by the non-profit arts and culture industry in Washington, DC. ?Additionally, the culture industry returns $80 million in local tax revenue to the District?s coffers. ?These trends create an opportunity for DCCAH to position itself at the forefront of the city?s cultural planning. ? To achieve this goal, DCCAH will endeavor in a cultural planning process to understand the strategic opportunities that will be central to accomplishing this broad vision.",2015-10-23T19:27:09.000Z,2017-02-01T16:23:10.909Z,http://opendata.dc.gov/datasets/a0d5752a39ad47a691cfd205d3f4f062_4,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Cultural_and_Society_WebMercator/MapServer/4,"-77.1095,38.8273,-76.9198,38.9944",http://opendata.dc.gov/datasets/a0d5752a39ad47a691cfd205d3f4f062_4
http://opendata.dc.gov/datasets/04acab0adbe542cdba6d7a443a4aec21_16,2013 Community Arts Grant 2,"The Community Arts Grant (CAG) provides support for small-scale projects to promote arts and?humanities activities to a diverse range of communities in the District of Columbia. For DCCAH,??Community Arts? refers to artistic projects that impact District residents based on geographic location,?common interests or shared identities. This grant program gives the applicant the opportunity to expand?on its own definition of community.The DC Commission on the Arts and Humanities recognizes the importance of remaining relevant in a city of competitive opportunities for residents who have at their disposal significant discretionary income for arts and cultural offerings. ? Further, according to the 2012 Arts and Economic Prosperity IV Study conducted by Americans for the Arts, $1.1 billion in economic activity is generated annually by the non-profit arts and culture industry in Washington, DC. ?Additionally, the culture industry returns $80 million in local tax revenue to the District?s coffers. ?These trends create an opportunity for DCCAH to position itself at the forefront of the city?s cultural planning. ? To achieve this goal, DCCAH will endeavor in a cultural planning process to understand the strategic opportunities that will be central to accomplishing this broad vision.",2015-02-27T20:39:12.000Z,2017-02-07T23:00:16.857Z,http://opendata.dc.gov/datasets/04acab0adbe542cdba6d7a443a4aec21_16,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Cultural_and_Society_WebMercator/MapServer/16,"-77.1094799659,38.8273020471,-76.9198164848,38.9943466559",http://opendata.dc.gov/datasets/04acab0adbe542cdba6d7a443a4aec21_16
http://opendata.dc.gov/datasets/b152d97f362840ecb7e8053d0bfdc3a4,Taxicab Trips,"DC Taxicab trip data from April 2015 to August 2016. Pick up and drop off locations are assigned to block locations with times rounded to the nearest hour. Detailed metadata included in download.The Department of For-Hire Vehicles (DFHV) provided OCTO with a taxicab trip text file representing trips from May 2015 to August 2016. OCTO processed the data to assign block locations to pick up and drop off locations. The blocks are assigned using the original pick up, drop off lat/long coordinates and searching for the block locations in the DC Master Address Repository (radius tolerance of 250 meters and less). The pick and drop off times are rounded to the nearest hour. In addition, the pick up and drop off locations are assigned to an airport using locator polygons for Reagan, BWI, and Dulles. ?These polygons generally follow the visual borders of these airports.",2016-12-10T02:00:48.000Z,2017-03-03T19:04:31.188Z,http://opendata.dc.gov/datasets/b152d97f362840ecb7e8053d0bfdc3a4,https://drive.google.com/file/d/0B4JuB6g9n_rmUGwtYldQYTMzUE0/view?usp=sharing,"-180.0,-90.0,180.0,90.0",http://opendata.dc.gov/datasets/b152d97f362840ecb7e8053d0bfdc3a4
http://opendata.dc.gov/datasets/172e49fc5363453294032141c4a7b703_5,2013 Artist Residencies in School,"The DC Commission on the Arts and Humanities recognizes the importance of remaining relevant in a city of competitive opportunities for residents who have at their disposal significant discretionary income for arts and cultural offerings. ? Further, according to the 2012 Arts and Economic Prosperity IV Study conducted by Americans for the Arts, $1.1 billion in economic activity is generated annually by the non-profit arts and culture industry in Washington, DC. ?Additionally, the culture industry returns $80 million in local tax revenue to the District?s coffers. ?These trends create an opportunity for DCCAH to position itself at the forefront of the city?s cultural planning. ? To achieve this goal, DCCAH will endeavor in a cultural planning process to understand the strategic opportunities that will be central to accomplishing this broad vision.The dataset contains locations and attributes of National Endowment Art Grants , created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO), th DC Commision on the Arts  Humanities, and participating D.C. government agencies. A database provided by the identified locations. All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2015-10-23T19:32:03.000Z,2017-02-01T16:24:56.804Z,http://opendata.dc.gov/datasets/172e49fc5363453294032141c4a7b703_5,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Cultural_and_Society_WebMercator/MapServer/5,"-77.1095,38.8273,-76.9198,38.9944",http://opendata.dc.gov/datasets/172e49fc5363453294032141c4a7b703_5
http://opendata.dc.gov/datasets/7ff30529d4204634a786a11fcf3ad139_4,Fort Circle Forts,There is no description available.,2015-02-27T21:06:25.000Z,2017-02-02T15:34:17.000Z,http://opendata.dc.gov/datasets/7ff30529d4204634a786a11fcf3ad139_4,http://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Historic_WebMercator/MapServer/4,"-77.1198883636,38.824741115,-76.93573129,38.9911772289",http://opendata.dc.gov/datasets/7ff30529d4204634a786a11fcf3ad139_4
http://opendata.dc.gov/datasets/6845248e838446e5859a740bd741f9d1_1,Carpooling Slugging Locations,This layer shows slugging locations (pick-up and drop-off points) for casual carpooling. The data was originally obtained from?Sluglines.com.,2017-03-08T16:16:17.000Z,2017-03-08T16:20:44.344Z,http://opendata.dc.gov/datasets/6845248e838446e5859a740bd741f9d1_1,http://maps2.dcgis.dc.gov/dcgis/rest/services/DDOT/TrafficOperations/MapServer/1,"-77.5681,38.25,-77.0014,38.9524",http://opendata.dc.gov/datasets/6845248e838446e5859a740bd741f9d1_1
http://opendata.dc.gov/datasets/a5a4a3f122bc4b0cbce5f55bcaeceeb6_8,DC Broadband Residential Wireline Adoption Rate by Ward,DC Broadband Residential Wireline Adoption Rate by Ward,2014-12-30T19:59:48.000Z,2017-03-03T19:08:32.234Z,http://opendata.dc.gov/datasets/a5a4a3f122bc4b0cbce5f55bcaeceeb6_8,http://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/Broadband/MapServer/8,"-77.1199,38.7916,-76.909,38.996",http://opendata.dc.gov/datasets/a5a4a3f122bc4b0cbce5f55bcaeceeb6_8
http://opendata.dc.gov/datasets/fd3479fdd5a74093a1435da94644a792_9,Shipstead-Luce Act Boundary,Shipstead-Luce Act boundary as delineated in a hardcopy map dated 1959.,2015-02-27T21:06:28.000Z,2017-02-02T15:35:35.000Z,http://opendata.dc.gov/datasets/fd3479fdd5a74093a1435da94644a792_9,http://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Historic_WebMercator/MapServer/9,"-77.0619839005,38.8533309762,-77.0019808217,38.9959669274",http://opendata.dc.gov/datasets/fd3479fdd5a74093a1435da94644a792_9
http://opendata.dc.gov/datasets/78a3020cd608421db33115013de83c68_2,Baist Index (1959),"The Baist Index provides a mapping index that mirrors the hardcopy index in the original Baist Map Volumes. The Index was hand digitized from the original Baist map volumes. Spatial data was attributed to enable selection of Map Volume as well as individual map sheets. This dataset was originally created in shapefile format, later imported into ArcGis (Version 8.3)",2015-02-27T21:06:25.000Z,2017-02-02T15:33:48.000Z,http://opendata.dc.gov/datasets/78a3020cd608421db33115013de83c68_2,http://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Historic_WebMercator/MapServer/2,"-77.1197183405,38.7972454598,-76.9090163484,38.9959674384",http://opendata.dc.gov/datasets/78a3020cd608421db33115013de83c68_2
