publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
http://opendata.dc.gov/datasets/da4b77b026844fac93d962daa0dad066_17,Cooling Centers,"The dataset contains locations for cooling centers operated during the summers in Washington, DC. They are typically activated during heat advisories and updated yearly. It is shared as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies.",2015-08-18T17:32:13.000Z,2018-05-03T19:01:48.392Z,http://opendata.dc.gov/datasets/da4b77b026844fac93d962daa0dad066_17,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Safety_WebMercator/MapServer/17,"-77.0711,38.8371,-76.9609,38.9579"
http://opendata.dc.gov/datasets/3f28bc3ad77f49079efee0ac05d8464c_0,Vision Zero Safety,"The Vision Zero Safety data comes from a web-based application developed to allow the public to communicate the real and perceived dangers along the roadway from the perspective of either a pedestrian, bicyclist or motorist. The data is captured from a site visitor who can click or tap on a location to report a transportation hazard. ?Vision Zero is a part of Mayor Bowser?s response to the?US Department of Transportation?s Mayor?s?Challenge for Safer People and Safer Streets, which aims to improve pedestrian and bicycle transportation safety by?showcasing effective local actions, empowering local leaders to take action, and promoting partnerships to advance pedestrian and bicycle safety.Vision Zero requires an all-hands-on-deck approach. More than 20 District government agencies are engaged in the Vision Zero Initiative, including DDOT, Department of Public Works, the Deputy Mayor for Health and Human Services, Metropolitan Police Department, DC Taxi Cab Commission, the Department of Motor Vehicles, the DC Office on Aging, DC Public Schools, Fire and Emergency Medical Services, Homeland Security and Management, Office of Unified Communications, Department of Health, the Office of the Attorney General, Office of the Chief Technology Officer, Office of Disability Rights, Office of Planning, Office of the City Administrator, Office of the State Superintendent of Education, the Deputy Mayor for Education, Office of Policy and Legislative Affairs, and the Deputy Mayor for Planning and Economic Development.Visit the web application at?http://visionzero.ddot.dc.gov/VisionZero/. ?Contact the Vision Zero team at?vision.zero@dc.gov.Please note that this map is not DC's 311 service request system. Department of Transportation (DDOT) staff will investigate the concerns identified on this map and if necessary, submit a 311 request on behalf of the site visitor. ?Users always have the option to submit a separate 311 service request at?http://311.dc.gov/.",2015-07-21T19:29:20.000Z,2017-09-11T13:07:09.000Z,http://opendata.dc.gov/datasets/3f28bc3ad77f49079efee0ac05d8464c_0,https://maps2.dcgis.dc.gov/dcgis/rest/services/DDOT/VisionZero/FeatureServer/0,"-77.1125,38.8155,-76.9097,38.9922"
http://opendata.dc.gov/datasets/4c4d6b4defdf4561b737a594b6f2b0dd_23,Basic Business License in 2015,"Basic Business Licenses. In order to operate legally in District of Columbia, most businesses must get a Basic Business License (BBL) from the Department of Consumer and Regulatory Affairs (DCRA). The Basic Business License (BBL) Program streamlines District of Columbia business licensing procedures. The BBL groups licenses by the type of business activity and regulatory approvals required. ?The dataset shows issued business licenses from 2015 in the following categories: all housing licenses, motor vehicle sales, service and repair, and home improvement contractors.These data are shared via an automated process where addresses are batch matched (geocoded) to the District's Master Address Repository. Users may find that some data points will contain 0,0 for X,Y coordinates resulting in inconsistent spatial locations. Addresses for these data points could not be automatically geocoded and will need to be manually geocoded to 'best fit' locations in DC. Use the?MAR Geocoder?to help complete this.",2015-12-17T16:31:13.000Z,2017-08-09T15:25:50.000Z,http://opendata.dc.gov/datasets/4c4d6b4defdf4561b737a594b6f2b0dd_23,https://maps2.dcgis.dc.gov/dcgis/rest/services/FEEDS/DCRA/MapServer/23,"-77.176,38.755,-76.896,39.035"
http://opendata.dc.gov/datasets/0c1e1d6202c048eeb8645440adfce1c4_121,Carpooling Slug Routes,Slugging routes for casual carpooling. The data was originally obtained from?Sluglines.com.,2017-03-27T14:58:05.000Z,2017-08-09T15:26:06.000Z,http://opendata.dc.gov/datasets/0c1e1d6202c048eeb8645440adfce1c4_121,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Transportation_WebMercator/MapServer/121,"-77.176,38.755,-76.896,39.035"
http://opendata.dc.gov/datasets/a3030a7bccae4f379450b5cd95672859_0,2012 Private Building Energy and Water Performance Benchmarking,"AbstractThe Clean and Affordable Energy Act of 2008 established that all private buildings over?50,000 gross square feet within the District of Columbia, including multifamily residences,?must annually measure and disclose their energy and water consumption to the District?Department of the Environment (DDOE). Benchmarking is defined as tracking a building?s energy?and water use and using a standard metric to compare the building?s performance against past?performance and to its peers nationwide. These comparisons have been shown to drive energy?efficiency upgrades and increase occupancy rates and property values. The District of?Columbia has chosen U.S. EPA?s free, industry-standard ENERGY STAR? Portfolio Manager? tool?for benchmarking and reporting. DDOE is required to publicly disclose the ENERGY STAR??Benchmarking results for each privately owned building that is subject to the benchmarking?law, beginning with the 2nd year of benchmarking data for that building. For more?information, see ddoe.dc.gov/energybenchmarking.PurposeThis data is used by the District, building owners and managers, and by prospective tenants?and buyers to evaluate and compare the energy efficiency of large privately owned buildings.?[For 2012 File:] 2012 energy and water benchmarking data is being disclosed for privately?owned buildings over 150,000 gross square feet that also reported 2011 data.",2014-10-29T18:39:05.000Z,2017-08-09T15:25:43.000Z,http://opendata.dc.gov/datasets/a3030a7bccae4f379450b5cd95672859_0,http://opendata.arcgis.com/datasets/a3030a7bccae4f379450b5cd95672859_0/FeatureServer/0,"-77.176,38.755,-76.896,39.035"
http://opendata.dc.gov/datasets/66982badbd654dedadf1b346d1a95dca_42,Wire Down or Power Outage in Last 30 Days,The?Chief Technology Office?shares service requests data feeds that come through?http://311.dc.gov?and the Mayor's 311 call center. These are locations for wire down or power outage service requests in?the last?30 days.,2015-12-10T20:25:26.000Z,2017-08-09T15:28:11.000Z,http://opendata.dc.gov/datasets/66982badbd654dedadf1b346d1a95dca_42,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/42,"-77.0961,38.949,-77.0961,38.949"
http://opendata.dc.gov/datasets/554e9b5b8f5d45b7a10a934f4ccfc08b_21,Incarceration Daily Counts from FY 2011 to June FY 2016,"Daily counts for?Department of Corrections (DOC)?facilities from FY 2011 through June 30, 2016 (FY 2016).?Title XVI youth, i.e., juveniles charged as adults, are supervised by the Central Detention Facility (CDF) staff but housed at the Correctional Treatment Facility (CTF). Note that the CDF is also known as DC Jail.DOC phased out use of two halfway houses for men, Efforts for Ex-Convicts in FY 2014 and Extended House in FY 2015.These counts do not include inmates who are short term sentenced felons (STSF) housed for FBOP at CTF, or USMS Greenbelt Inmates housed by CCA for the USMS Greenbelt at CTF.",2016-10-22T12:03:56.000Z,2017-08-10T19:39:01.000Z,http://opendata.dc.gov/datasets/554e9b5b8f5d45b7a10a934f4ccfc08b_21,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Safety_WebMercator/MapServer/21,"-77.176,38.755,-76.896,39.035"
http://opendata.dc.gov/datasets/fec196030c0b4cd9901c71e579ec7831_41,Traffic Calming in Last 30 Days,The?Chief Technology Office?shares service requests data feeds that come through?http://311.dc.gov?and the Mayor's 311 call center. These are locations for traffic calming service requests in?the last?30 days.,2015-12-10T20:20:48.000Z,2017-09-11T17:51:33.000Z,http://opendata.dc.gov/datasets/fec196030c0b4cd9901c71e579ec7831_41,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/41,"-77.0822,38.8228,-76.9335,38.9843"
http://opendata.dc.gov/datasets/e942b2278b204ae0b2352da9ca13e83c_20,Street/Alley Cleaning - Last 30 Days,"This data layer shows 311 Service Requests in the last 30 days for street and alley cleaning requests on public property.Alley cleaning takes place during the spring, summer and fall and is performaed by crews that rotate throughout the city.?DPW provides street cleaning to ensure clean and safe District streets and proper removal of litter and/or bulk items.?",2015-04-30T13:01:11.000Z,2017-09-11T20:12:19.000Z,http://opendata.dc.gov/datasets/e942b2278b204ae0b2352da9ca13e83c_20,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/20,"-77.10160932,38.8241497891,-76.909402538,38.9942764848"
http://opendata.dc.gov/datasets/1603b1d80a434a9c9da52ad7c450e882,Baker Plan Historic Map - 1880,"This data is provided via download from a Google Drive. Plan of the city of Washington : now building for the metropolis of America, and established as the permanent residence of Congress after the year 1800.?This map is for historic preservation.",2015-10-22T17:42:29.000Z,2017-08-09T15:25:49.000Z,http://opendata.dc.gov/datasets/1603b1d80a434a9c9da52ad7c450e882,https://drive.google.com/a/dc.gov/file/d/0B1Wt8FRXoFfJXzdBR2lrUWxsb0E/view,"-77.176,38.755,-76.896,39.035"
