identifier,title,description,issued,landingPage,webService,spatial
http://data-loraingis.opendata.arcgis.com/datasets/d702b9f720574996a3b80fcf5bd78706_9,School Districts,GIS layer composed of Lorain County School Districts.*Each layer has a different scale visibility. You may have to zoom in to a certain extent for the layer to turn on.,2016-12-08T15:42:57.000Z,http://data-loraingis.opendata.arcgis.com/datasets/d702b9f720574996a3b80fcf5bd78706_9,https://loraincountyauditor.com/arcgis/rest/services/AGS_gis/MapServer/9,"-82.349,41.0624,-81.8754,41.5167",http://data-loraingis.opendata.arcgis.com/datasets/d702b9f720574996a3b80fcf5bd78706_9
http://data-loraingis.opendata.arcgis.com/datasets/22e9881c19214b9e8b30d04e05e1a591_4,Flashing Signals,"*The Location Based Response System (LBRS) is an initiative of the Ohio Geographically Referenced Information Program (OGRIP). The LBRS establishes partnerships between State and County government for the creation of spatially accurate street centerlines with address ranges and field verified site-specific address locations. Funding to support the development of LBRS compliant systems is available to counties through a Memorandum of Agreement (MOA) that establishes roles and responsibilities for program participation. Participating counties provide project management and QA/QC on road names, addresses, etc to develop data that is compatible with the state's legacy roadway inventory. The Ohio Department of Transportation is the LBRS Program Sponsor, providing technical guidance, support, and QA/QC services. The program is being administered by OGRIP, the state's coordinating body for Geographic Information System (GIS) activities. Through the collaborative efforts of State and Local government the LBRS program is producing highly accurate field verified data that is current, complete, consistent, and accessible. LBRS data is maintained as an Ohio asset by local resources and is provided to the state as part of a coordinated long-term effort by OGRIP to reduce redundant data collection by developing data that meets the needs of several levels of government. The LBRS supports a multi-jurisdictional approach to protecting the health, safety and welfare of the state?s constituents. *http://ogrip.oit.ohio.gov/ProjectsInitiatives/LBRS.aspx",2017-05-01T18:38:03.000Z,http://data-loraingis.opendata.arcgis.com/datasets/22e9881c19214b9e8b30d04e05e1a591_4,https://loraincountyauditor.com/arcgis/rest/services/LBRS_Data/MapServer/4,"-82.3625,41.1732,-81.8759,41.5044",http://data-loraingis.opendata.arcgis.com/datasets/22e9881c19214b9e8b30d04e05e1a591_4
http://data-loraingis.opendata.arcgis.com/datasets/0fc542577b324ebf916986eb3da6799b,Columbia School District,There is no description available.,2016-11-29T20:01:15.000Z,http://data-loraingis.opendata.arcgis.com/datasets/0fc542577b324ebf916986eb3da6799b,https://www.arcgis.com/sharing/rest/content/items/0fc542577b324ebf916986eb3da6799b/data,"-180.0,-90.0,180.0,90.0",http://data-loraingis.opendata.arcgis.com/datasets/0fc542577b324ebf916986eb3da6799b
http://data-loraingis.opendata.arcgis.com/datasets/d356f7b7a09a4c9086acd0069f41b04c,City of Elyria 1896 Map-Page 4,There is no description available.,2017-05-08T15:42:18.000Z,http://data-loraingis.opendata.arcgis.com/datasets/d356f7b7a09a4c9086acd0069f41b04c,https://www.arcgis.com/sharing/rest/content/items/d356f7b7a09a4c9086acd0069f41b04c/data,"-180.0,-90.0,180.0,90.0",http://data-loraingis.opendata.arcgis.com/datasets/d356f7b7a09a4c9086acd0069f41b04c
http://data-loraingis.opendata.arcgis.com/datasets/2db86da4ee954302a7d8eb50700fe8de,Pittsfield Twp. 1896 Map,There is no description available.,2017-05-08T16:33:22.000Z,http://data-loraingis.opendata.arcgis.com/datasets/2db86da4ee954302a7d8eb50700fe8de,https://www.arcgis.com/sharing/rest/content/items/2db86da4ee954302a7d8eb50700fe8de/data,"-180.0,-90.0,180.0,90.0",http://data-loraingis.opendata.arcgis.com/datasets/2db86da4ee954302a7d8eb50700fe8de
http://data-loraingis.opendata.arcgis.com/datasets/3b9a5839363a496ca771fd19cc8f4085,City of Elyria 1896 Map,There is no description available.,2017-05-08T15:32:19.000Z,http://data-loraingis.opendata.arcgis.com/datasets/3b9a5839363a496ca771fd19cc8f4085,https://www.arcgis.com/sharing/rest/content/items/3b9a5839363a496ca771fd19cc8f4085/data,"-180.0,-90.0,180.0,90.0",http://data-loraingis.opendata.arcgis.com/datasets/3b9a5839363a496ca771fd19cc8f4085
http://data-loraingis.opendata.arcgis.com/datasets/7b97daeb5cc44db89f78f652e5d12d68,Grafton-Belden Villages 1896 Map,There is no description available.,2017-05-08T15:55:58.000Z,http://data-loraingis.opendata.arcgis.com/datasets/7b97daeb5cc44db89f78f652e5d12d68,https://www.arcgis.com/sharing/rest/content/items/7b97daeb5cc44db89f78f652e5d12d68/data,"-180.0,-90.0,180.0,90.0",http://data-loraingis.opendata.arcgis.com/datasets/7b97daeb5cc44db89f78f652e5d12d68
http://data-loraingis.opendata.arcgis.com/datasets/2cbd949247db44babda2aab018c3e6eb,Wellington Twp. 1896 Map,There is no description available.,2017-05-08T18:05:30.000Z,http://data-loraingis.opendata.arcgis.com/datasets/2cbd949247db44babda2aab018c3e6eb,https://www.arcgis.com/sharing/rest/content/items/2cbd949247db44babda2aab018c3e6eb/data,"-180.0,-90.0,180.0,90.0",http://data-loraingis.opendata.arcgis.com/datasets/2cbd949247db44babda2aab018c3e6eb
http://data-loraingis.opendata.arcgis.com/datasets/f7d3f4c9c54542f49eec2049b8599ddb,Lorain School District,There is no description available.,2016-11-29T20:07:32.000Z,http://data-loraingis.opendata.arcgis.com/datasets/f7d3f4c9c54542f49eec2049b8599ddb,https://www.arcgis.com/sharing/rest/content/items/f7d3f4c9c54542f49eec2049b8599ddb/data,"-180.0,-90.0,180.0,90.0",http://data-loraingis.opendata.arcgis.com/datasets/f7d3f4c9c54542f49eec2049b8599ddb
http://data-loraingis.opendata.arcgis.com/datasets/4065d545fa1b439eb5cff853debd4987,City of Lorain 1896 Map-Page 5,There is no description available.,2017-05-08T16:25:53.000Z,http://data-loraingis.opendata.arcgis.com/datasets/4065d545fa1b439eb5cff853debd4987,https://www.arcgis.com/sharing/rest/content/items/4065d545fa1b439eb5cff853debd4987/data,"-180.0,-90.0,180.0,90.0",http://data-loraingis.opendata.arcgis.com/datasets/4065d545fa1b439eb5cff853debd4987
