publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
Michigan Department of Transportation,"[u'dnr', u'landcover', u'Forestry']",http://gis-mdot.opendata.arcgis.com/datasets/b994b9f6c60c4f918442b9b4f330a7e2_1,1939 Forest Cover Types - Menominee County,1939 Forest Cover Types - Menominee County,2015-12-10T16:37:27.000Z,2017-12-18T17:18:22.282Z,http://gis-mdot.opendata.arcgis.com/datasets/b994b9f6c60c4f918442b9b4f330a7e2_1,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/ArcGIS/rest/services/open_1939ForestCoverTypes/FeatureServer/1,"-87.7558,45.0747,-87.4145,45.316"
Michigan Department of Transportation,"[u'dnr', u'recreation', u'fish', u'boat', u'access', u'launch', u'fishing', u'boating']",http://gis-mdot.opendata.arcgis.com/datasets/e33baefa170b46928869155f3627de92_1,Michigan Public Boating Access Sites,Boat Access Sites are point locations for all designated public boating access sites.,2015-05-13T11:53:52.000Z,2017-11-08T19:50:11.000Z,http://gis-mdot.opendata.arcgis.com/datasets/e33baefa170b46928869155f3627de92_1,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrParksAndRecreation/MapServer/1,"-90.4507,41.6681,-82.1003,48.1479"
Michigan Department of Transportation,"[u'Michigan', u'DNR', u'Open Data', u'Fishing', u'Hydrology', u'Hydrography', u'Inland', u'Lake']",http://gis-mdot.opendata.arcgis.com/datasets/628f5b8a2e7d4ba589898837fd5c4adb_22,Inland Lake Assessment Units,Inland Lake Assessment Units,2017-04-27T12:55:55.000Z,2017-11-08T18:32:07.000Z,http://gis-mdot.opendata.arcgis.com/datasets/628f5b8a2e7d4ba589898837fd5c4adb_22,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/22,"-90.5567,41.6337,-82.1027,48.2841"
Michigan Department of Transportation,"[u'dnr', u'open data', u'Trails', u'Trail']",http://gis-mdot.opendata.arcgis.com/datasets/96210373142147e1a8d1f08eb678b14b_8,Designated ORV Route,DNR Linear Trails,2017-12-05T19:38:02.000Z,2017-12-18T17:22:19.247Z,http://gis-mdot.opendata.arcgis.com/datasets/96210373142147e1a8d1f08eb678b14b_8,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/open_Trails/FeatureServer/8,"-90.8734,41.2904,-81.1089,48.4092"
Michigan Department of Transportation,"[u'dnr', u'open data', u'Trails', u'Trail']",http://gis-mdot.opendata.arcgis.com/datasets/96210373142147e1a8d1f08eb678b14b_9,Designated Snowmobile Trails,DNR Linear Trails,2017-12-05T19:38:02.000Z,2017-12-18T17:22:50.124Z,http://gis-mdot.opendata.arcgis.com/datasets/96210373142147e1a8d1f08eb678b14b_9,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/open_Trails/FeatureServer/9,"-90.8734,41.2904,-81.1089,48.4092"
Michigan Department of Transportation,"[u'dnr', u'open data', u'Trails', u'Trail']",http://gis-mdot.opendata.arcgis.com/datasets/96210373142147e1a8d1f08eb678b14b_6,Designated Motorcycle Trails,DNR Linear Trails,2017-12-05T19:38:02.000Z,2017-12-18T17:21:17.355Z,http://gis-mdot.opendata.arcgis.com/datasets/96210373142147e1a8d1f08eb678b14b_6,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/open_Trails/FeatureServer/6,"-90.8734,41.2904,-81.1089,48.4092"
Michigan Department of Transportation,"[u'dnr', u'open data', u'Trails', u'Trail']",http://gis-mdot.opendata.arcgis.com/datasets/96210373142147e1a8d1f08eb678b14b_7,Designated ATV Trails,DNR Linear Trails,2017-12-05T19:38:02.000Z,2017-12-18T17:21:47.969Z,http://gis-mdot.opendata.arcgis.com/datasets/96210373142147e1a8d1f08eb678b14b_7,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/open_Trails/FeatureServer/7,"-90.8734,41.2904,-81.1089,48.4092"
Michigan Department of Transportation,"[u'dnr', u'open data', u'Trails', u'Trail']",http://gis-mdot.opendata.arcgis.com/datasets/96210373142147e1a8d1f08eb678b14b_4,Designated Ski Trails,DNR Linear Trails,2017-12-05T19:38:02.000Z,2017-12-18T17:20:20.710Z,http://gis-mdot.opendata.arcgis.com/datasets/96210373142147e1a8d1f08eb678b14b_4,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/open_Trails/FeatureServer/4,"-90.8734,41.2904,-81.1089,48.4092"
Michigan Department of Transportation,"[u'dnr', u'open data', u'Trails', u'Trail']",http://gis-mdot.opendata.arcgis.com/datasets/96210373142147e1a8d1f08eb678b14b_5,Designated Snowshoe Trails,DNR Linear Trails,2017-12-05T19:38:02.000Z,2017-12-18T17:20:51.473Z,http://gis-mdot.opendata.arcgis.com/datasets/96210373142147e1a8d1f08eb678b14b_5,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/open_Trails/FeatureServer/5,"-90.8734,41.2904,-81.1089,48.4092"
Michigan Department of Transportation,"[u'dnr', u'open data', u'Trails', u'Trail']",http://gis-mdot.opendata.arcgis.com/datasets/96210373142147e1a8d1f08eb678b14b_2,Designated Bicycle Trails,DNR Linear Trails,2017-12-05T19:38:02.000Z,2017-12-18T17:19:19.049Z,http://gis-mdot.opendata.arcgis.com/datasets/96210373142147e1a8d1f08eb678b14b_2,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/open_Trails/FeatureServer/2,"-90.8734,41.2904,-81.1089,48.4092"
