identifier,title,description,issued,modified,landingPage,webService,spatial
http://gis-michigan.opendata.arcgis.com/datasets/5e2911231fe246128d0ff8495935ee85_12,Lake Michigan Shoreline,Lake Michigan ShorelineMore Metadata,2015-03-02T20:04:26.000Z,2018-06-14T11:45:59.066Z,http://gis-michigan.opendata.arcgis.com/datasets/5e2911231fe246128d0ff8495935ee85_12,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/12,"-88.7468,41.4985,-84.9001,46.1051",http://gis-michigan.opendata.arcgis.com/datasets/5e2911231fe246128d0ff8495935ee85_12
http://gis-michigan.opendata.arcgis.com/datasets/15fed90dd41048ecbcc4504a83e3aac0_14,Aerial Survey 2004 Disease/Pest,Aerial Survey 2004 Disease/Pest,2016-07-07T16:58:51.000Z,2018-06-14T11:29:12.494Z,http://gis-michigan.opendata.arcgis.com/datasets/15fed90dd41048ecbcc4504a83e3aac0_14,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/ArcGIS/rest/services/ForestHealthAerialSurveys/FeatureServer/14,"-88.662,44.042,-83.2305,46.7767",http://gis-michigan.opendata.arcgis.com/datasets/15fed90dd41048ecbcc4504a83e3aac0_14
http://gis-michigan.opendata.arcgis.com/datasets/628f5b8a2e7d4ba589898837fd5c4adb_22,Inland Lake Assessment Units,Inland Lake Assessment Units,2017-04-27T12:55:55.000Z,2018-06-14T12:04:35.718Z,http://gis-michigan.opendata.arcgis.com/datasets/628f5b8a2e7d4ba589898837fd5c4adb_22,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/22,"-90.5567,41.6337,-82.1027,48.2841",http://gis-michigan.opendata.arcgis.com/datasets/628f5b8a2e7d4ba589898837fd5c4adb_22
http://gis-michigan.opendata.arcgis.com/datasets/bbd38e254c3a40a498678a1f59c38f72_9,Low-slope/PAMD accessible parking area,"The
Michigan Department of Natural Resources (DNR) does have many locations or
features which help or particularly benefit those public users, photography
enthusiasts, birdwatchers, or hunters who have special mobility needs and
benefit from special accessible conditions to reach our outdoor and wildlife
resources.? The DNR website has details
and a wide variety of accessible, ADA compliant rules, guidelines and features
and (see webpage http://www.michigan.gov/dnr/0,4570,7-153-10366_41825---,00.html and subpage on hunting / wildlife
information at http://www.michigan.gov/dnr/0,4570,7-153-10366_41825_51108---,00.html ).?
Users may require only walking assistance devices or may be those with
specific wheelchairs, personal assistive mobility devices (PAMDs), or other
motorized-type vehicles.? 

Please
check rules for specific rules, regulations, and restrictions as they relate to
what equipment might be used, before using such equipment, as not all equipment
legal on public places, residential or commercial buildings, or such are
allowed on all areas of Michigan?s public land managed by the DNR.

?

Accessible
features on State Wildlife/Game Area include those which have low-slope, no
stairs or steps along features, and are accessible for wheelchairs, or personal
assistive mobility devices (PAMDs).? All
buildings, DNR Shooting-Ranges, and other permanent public use structures are
fully ADA compliant and accessible.? It
is the more natural features being identified in this layer.? Many of these features are fully ADA code
compliant (which is ~1 inch rise or less over 12 inch distances) and are
regularly checked for obstructions, while other features comply with the
low-slope requirements or are identified as such so they are not over-represented
to a lower or no slope level.? In natural
rustic areas it can be difficult to maintain these slope limits and to clearing
check for naturally-occurring obstructions like leaves, sticks or other
naturally occurring items which blow or wash onto trails or outside features.? Therefore, features are frequently identified
as no-slope or low-slope/PAMD levels and not over-represented as fully ADA
compliant.? 

?

The
DNR Wildlife Division is in a updated state-wide review to identify features
and provide better information on accessible features, such as by GIS
compatible layers provided here.? Accessible
features typically include accessible combinations of parking, a trail and a
destination location like a platform or blind location; read the attribute
fields like the ?comment? field, for details on what is at the provided data
point, line or polygon.? Although
available for use by anyone, it's hoped consideration for use will be given to
those individuals that have limited mobility, please, for use of these accessible
parking, trails, blinds or platforms, and other features.? Patience is appreciated for local site
conditions which might be caused by weather, wind or rain, wildlife or other
public users; please report any problems with features to either the local DNR
Wildlife office or the main DNR Wildlife help options (e-mail DNR-Wildlife@michigan.gov , or call 517-284-9453).",2016-10-27T15:25:26.000Z,2017-11-08T20:12:54.000Z,http://gis-michigan.opendata.arcgis.com/datasets/bbd38e254c3a40a498678a1f59c38f72_9,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrWildlife/MapServer/9,"-88.4629,42.3897,-83.9603,47.1726",http://gis-michigan.opendata.arcgis.com/datasets/bbd38e254c3a40a498678a1f59c38f72_9
http://gis-michigan.opendata.arcgis.com/datasets/e33baefa170b46928869155f3627de92_1,Michigan Public Boating Access Sites,Boat Access Sites are point locations for all designated public boating access sites.,2015-05-13T11:53:52.000Z,2018-06-04T14:35:52.759Z,http://gis-michigan.opendata.arcgis.com/datasets/e33baefa170b46928869155f3627de92_1,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/ArcGIS/rest/services/dnrParksAndRecreation/FeatureServer/1,"-90.4507,41.6681,-82.1003,48.1479",http://gis-michigan.opendata.arcgis.com/datasets/e33baefa170b46928869155f3627de92_1
http://gis-michigan.opendata.arcgis.com/datasets/34044b85bdb64437900fa6b85f4c4045_0,Bedrock Geology,Michigan bedrock geologyMore Metadata,2015-02-27T21:20:37.000Z,2018-06-14T11:41:34.676Z,http://gis-michigan.opendata.arcgis.com/datasets/34044b85bdb64437900fa6b85f4c4045_0,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/geology/MapServer/0,"-90.4185,41.6961,-82.4186,48.2627",http://gis-michigan.opendata.arcgis.com/datasets/34044b85bdb64437900fa6b85f4c4045_0
http://gis-michigan.opendata.arcgis.com/datasets/796ee43a52a54a71a716d9a5af7ec56f_27,MDOT Maintenance Responsibility,"The Maintenance Responsibility layer is a delineation of which entities are responsible for maintenance on Michigan Trunkline routes. This information enables MDOT to track and compare the costs of doing business between the various parties responsible for maintenance. These parties include MDOT maintenance garages, county road commissions, cities, and bridge authorities. Please see the?MDOT Metadata Form?for additional information.?Update Cycle: Maintenance Responsibility is updated on an annual basis in conjunction with the Lane Mile Inventory (LMI) release and is based on the new framework version. Any additional changes to the data are provided by the data owner to DOGMA staff for inclusion that year.Coverage: This inventory is complete in its coverage of all State of Michigan trunkline roadways.Symbology: The symbology for the Maintenance Responsibility layer is categorized using the MAINTENANCE field and grouped by MDOT, County, and Local Agency services with different colors for each and a size 2 line.Contact: Margaret Kramer,?kramerm@michigan.gov",2015-06-03T19:02:32.000Z,2018-04-30T19:59:29.000Z,http://gis-michigan.opendata.arcgis.com/datasets/796ee43a52a54a71a716d9a5af7ec56f_27,https://gisago.mcgi.state.mi.us/arcgis/rest/services/MDOT/mdot_opendata/MapServer/27,"-90.2677,41.6417,-82.135,47.4964",http://gis-michigan.opendata.arcgis.com/datasets/796ee43a52a54a71a716d9a5af7ec56f_27
http://gis-michigan.opendata.arcgis.com/datasets/ed9fcf847a044091be665e6073c49582_4,Topo Quad Boundaries,"The 1:24,000-scale (24K) U.S. Geological Survey (USGS) quadrangle boundary data set contains the following information. (1) The approximate boundaries of the various 24K USGS quadrangles. (2) The names and indexing codes associated with each 24K quadrangle.Topo Quads MetadataMore Metadata",2015-03-03T18:42:06.000Z,2017-06-09T14:31:25.000Z,http://gis-michigan.opendata.arcgis.com/datasets/ed9fcf847a044091be665e6073c49582_4,http://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/elevation/MapServer/4,"-90.6567,41.5576,-81.9912,48.3986",http://gis-michigan.opendata.arcgis.com/datasets/ed9fcf847a044091be665e6073c49582_4
http://gis-michigan.opendata.arcgis.com/datasets/afbd514737e14ea3bdbdb428aeb2d904_0,Trout and Salmon Stream Regulations 2018 Dual,"Layer 2 of 5. This layer is one of five that depicts trout and salmon fishing regulations for inland streams for the State of Michigan for April 1, 2016 - April 1, 2018 based on Michigan Department of Natural Resources (DNR) Fisheries Order 200.16A.Features from the 1:24,000 scale National Hydrography Dataset (NHD) were used to depict the 2016-2018 Michigan trout and salmon inland stream regulations. NHD features were altered to fit the extent of the regulations described in FO 200.16 and FO 210.16. Every inland stream reach in this package has a regulation type (or multiple regulation types) and a designation status. The regulation type is indicated in the Reg_Type field and the designation status is indicated in the Designated field (with 0 as non-designated and 1 as designated) Each regulation type is associated with specific rules for the length of the fishing and possession seasons, minimum size limits, and daily possession limits. See FO 200.16 and the Michigan Fishing Guide for more details about the individual regulation types.Regulation types are as follows:1 - Type 1 Trout Stream2 - Type 2 Trout Stream3 - Type 3 Trout Stream4 - Type 4 Trout StreamBTRA ? Brook Trout Restoration AreaRA - Research Area Trout StreamGR - Gear Restricted StreamDesignation status is either designated or non-designated. Designated trout streams are inland streams containing a significant population of trout or salmon, as identified by the State of Michigan. Designated trout streams are protected from certain activities, see the Michigan Fishing Guide or FO 210.16 for more details. All Type 1, Type 2, GR, and BTRA are designated trout streams. Most Type 3 and Type 4 streams are designated trout streams. Most inland salmon and trout stream regulations are depicted in the main trout and salmon stream regulations layer. Streams with multiple regulations will have additional features in the BTRA lines, BTRA polygon or the dual regulation layers.  All four layers must be displayed in the proper order using the established symbology to show the trout and salmon inland stream regulations for the state. The BTRA polygon layer should be displayed on the top of the other layers, with the dual regulations underneath the BTRA polygon, the main file underneath the dual regulations, and finally the BTRA lines on the bottom.
Fisheries Orders Index Page:http://www.michigan.gov/dnr/0,4570,7-153-10366_37141-237033--,00.htmlFisheries Order 200.16A - Statewide Trout, Salmon, Whitefish and Lake Herring Regulations:http://www.michigan.gov/documents/dnr/FO_200.10_317498_7.pdf?111313Fisheries Order 210.16 - Designated Trout Streams for the State of Michiganhttp://www.michigan.gov/documents/dnr/FO_210.10_317504_7.pdfMichigan Fishing Guidehttp://www.michigan.gov/documents/dnr/2016-2017MIFishingGuide_515573_7.pdf",2018-04-19T14:36:30.000Z,2018-06-14T11:28:35.067Z,http://gis-michigan.opendata.arcgis.com/datasets/afbd514737e14ea3bdbdb428aeb2d904_0,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/dnrFisheriesTroutRegs/FeatureServer/0,"-90.0624,41.632,-82.0756,48.1483",http://gis-michigan.opendata.arcgis.com/datasets/afbd514737e14ea3bdbdb428aeb2d904_0
http://gis-michigan.opendata.arcgis.com/datasets/db449536e232482d913dfd7d15e26cfc_2,Trout and Salmon Stream Regulations 2018 BTRA Line,"Layer 4 of 5. This layer is one of five that depicts trout and salmon fishing regulations for inland streams for the State of Michigan for April 1, 2016 - April 1, 2018 based on Michigan Department of Natural Resources (DNR) Fisheries Order 200.16A .Features from the 1:24,000 scale National Hydrography Dataset (NHD) were used to depict the 2016-2018 Michigan trout and salmon inland stream regulations. NHD features were altered to fit the extent of the regulations described in FO 200.16 and FO 210.16. Every inland stream reach in this package has a regulation type (or multiple regulation types) and a designation status. The regulation type is indicated in the Reg_Type field and the designation status is indicated in the Designated field (with 0 as non-designated and 1 as designated) Each regulation type is associated with specific rules for the length of the fishing and possession seasons, minimum size limits, and daily possession limits. See FO 200.16 and the Michigan Fishing Guide for more details about the individual regulation types.Regulation types are as follows:1 - Type 1 Trout Stream2 - Type 2 Trout Stream3 - Type 3 Trout Stream4 - Type 4 Trout StreamBTRA ? Brook Trout Restoration AreaRA - Research Area Trout StreamGR - Gear Restricted StreamDesignation status is either designated or non-designated. Designated trout streams are inland streams containing a significant population of trout or salmon, as identified by the State of Michigan. Designated trout streams are protected from certain activities, see the Michigan Fishing Guide or FO 210.16 for more details. All Type 1, Type 2, GR, and BTRA are designated trout streams. Most Type 3 and Type 4 streams are designated trout streams. Most inland salmon and trout stream regulations are depicted in the main trout and salmon stream regulations layer. Streams with multiple regulations will have additional features in the BTRA lines, BTRA polygon or the dual regulation layers.  All four layers must be displayed in the proper order using the established symbology to show the trout and salmon inland stream regulations for the state. The BTRA polygon layer should be displayed on the top of the other layers, with the dual regulations underneath the BTRA polygon, the main file underneath the dual regulations, and finally the BTRA lines on the bottom.
Fisheries Orders Index Page:http://www.michigan.gov/dnr/0,4570,7-153-10366_37141-237033--,00.htmlFisheries Order 200.16A - Statewide Trout, Salmon, Whitefish and Lake Herring Regulations:http://www.michigan.gov/documents/dnr/FO_200.10_317498_7.pdf?111313Fisheries Order 210.16 - Designated Trout Streams for the State of Michiganhttp://www.michigan.gov/documents/dnr/FO_210.10_317504_7.pdfMichigan Fishing Guidehttp://www.michigan.gov/documents/dnr/2016-2017MIFishingGuide_515573_7.pdf",2018-04-19T15:05:19.000Z,2018-06-14T11:28:33.188Z,http://gis-michigan.opendata.arcgis.com/datasets/db449536e232482d913dfd7d15e26cfc_2,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/dnrFisheriesTroutRegs/FeatureServer/2,"-90.0624,41.632,-82.0756,48.1483",http://gis-michigan.opendata.arcgis.com/datasets/db449536e232482d913dfd7d15e26cfc_2
