identifier,title,description,issued,landingPage,webService,spatial
http://data-calvertgis.opendata.arcgis.com/datasets/1aff101259ba4c1c83cee4f32d9025d8_0,Tax Grid,"This dataset depicts the tax map boundaries in Calvert County, Maryland. It is provided courtesy of the Maryland Office of Planning.",2016-07-20T01:53:33.000Z,http://data-calvertgis.opendata.arcgis.com/datasets/1aff101259ba4c1c83cee4f32d9025d8_0,https://services2.arcgis.com/svdkKIzwWblQ8cKK/arcgis/rest/services/Tax_Grid/FeatureServer/0,"-76.74883705119193,38.29308268453666,-76.36819624618715,38.78876501278693",http://data-calvertgis.opendata.arcgis.com/datasets/1aff101259ba4c1c83cee4f32d9025d8_0
http://data-calvertgis.opendata.arcgis.com/datasets/77d77c3080a84539a9d9d540a1a8b124_0,Critical Area Line (Adopted 2010),This dataset depicts the Chesapeake Bay Critical Area Line as adopted by the Board of County Commissioners in 2010. This boundary is currently utilized for regulatory purposes and other planning decisions. For more information on the Critical Area program look on the?County Critical Area web page?or on the state's?Critical?Areas Commission web page.,2016-07-14T19:49:27.000Z,http://data-calvertgis.opendata.arcgis.com/datasets/77d77c3080a84539a9d9d540a1a8b124_0,https://services2.arcgis.com/svdkKIzwWblQ8cKK/arcgis/rest/services/Critical_Area_Line_(Adopted_2010)/FeatureServer/0,"-76.69301138910193,38.32586658805689,-76.38714033139335,38.75571515568277",http://data-calvertgis.opendata.arcgis.com/datasets/77d77c3080a84539a9d9d540a1a8b124_0
http://data-calvertgis.opendata.arcgis.com/datasets/72fa94ac74f24f89bddc049a1cfdb7b0_0,Topo Series,This dataset depicts the topographic series grid that is used by the Calvert County Government to distribute ready-to-print 1 = 200' topographic maps. There are a total of 1025 topographic grids that span the County. Each grid polygon within this dataset contains a link to download the corresponding topographic map from the Calvert County Government.,2016-07-20T02:14:34.000Z,http://data-calvertgis.opendata.arcgis.com/datasets/72fa94ac74f24f89bddc049a1cfdb7b0_0,https://services2.arcgis.com/svdkKIzwWblQ8cKK/arcgis/rest/services/Topo_Series/FeatureServer/0,"-76.70289320708592,38.31599443340241,-76.37482604397596,38.77034482919619",http://data-calvertgis.opendata.arcgis.com/datasets/72fa94ac74f24f89bddc049a1cfdb7b0_0
http://data-calvertgis.opendata.arcgis.com/datasets/32435d45c2eb4f708e3ab4f6982be5fa_0,Property Boundaries,"This feature service depicts countywide land parcels in Calvert County, Maryland. The data is maintained in the Department of Technology Services with cooperation from the Department of Community Planning and Building. Attribute data is maintained monthly using a file downloaded from the Maryland State Department of Assessments and Taxation.The data were originally developed from 600 scale tax maps. As newer plats and other information become available the parcel boundaries are being edited to reflect the more accurate data.",2016-06-20T19:32:02.000Z,http://data-calvertgis.opendata.arcgis.com/datasets/32435d45c2eb4f708e3ab4f6982be5fa_0,https://services2.arcgis.com/svdkKIzwWblQ8cKK/arcgis/rest/services/Calvert_Parcels/FeatureServer/0,"-76.70289292353135,38.31607937181355,-76.37790222479649,38.769260335664775",http://data-calvertgis.opendata.arcgis.com/datasets/32435d45c2eb4f708e3ab4f6982be5fa_0
http://data-calvertgis.opendata.arcgis.com/datasets/4e9efd4537e947f79c0c49fbca886bf2_0,Topo Grid,This dataset represents the tiling scheme used to compile Calvert County topographic and planimetric data. There are 1098 topographic grids that span the entirety of Calvert County. Detailed topographic and planimetric data are distributed in CADD format by referencing the appropriate grid.,2016-07-18T20:18:54.000Z,http://data-calvertgis.opendata.arcgis.com/datasets/4e9efd4537e947f79c0c49fbca886bf2_0,https://services2.arcgis.com/svdkKIzwWblQ8cKK/arcgis/rest/services/Topo_Grid/FeatureServer/0,"-76.7031912907801,38.3102925306212,-76.3768458788082,38.77149740870331",http://data-calvertgis.opendata.arcgis.com/datasets/4e9efd4537e947f79c0c49fbca886bf2_0
http://data-calvertgis.opendata.arcgis.com/datasets/26653164f83d450784872537606e4648_0,Calvert Election Districts,"This data depicts the boundaries of the three election districts in Calvert County, Maryland.",2016-06-23T20:18:10.000Z,http://data-calvertgis.opendata.arcgis.com/datasets/26653164f83d450784872537606e4648_0,https://services2.arcgis.com/svdkKIzwWblQ8cKK/arcgis/rest/services/Calvert_Election_Districts/FeatureServer/0,"-76.70275652375415,38.31572944274272,-76.37726361423567,38.76948625182485",http://data-calvertgis.opendata.arcgis.com/datasets/26653164f83d450784872537606e4648_0
http://data-calvertgis.opendata.arcgis.com/datasets/4a39d0dbda924fa597723e3c9a328847_0,Calvert County Boundary,"This data depicts the political boundaries of Calvert County, Maryland.?",2016-06-23T20:08:58.000Z,http://data-calvertgis.opendata.arcgis.com/datasets/4a39d0dbda924fa597723e3c9a328847_0,https://services2.arcgis.com/svdkKIzwWblQ8cKK/arcgis/rest/services/Calvert_County_Boundary/FeatureServer/0,"-76.70289320708572,38.316009788300555,-76.37772418381812,38.76926033566481",http://data-calvertgis.opendata.arcgis.com/datasets/4a39d0dbda924fa597723e3c9a328847_0
http://data-calvertgis.opendata.arcgis.com/datasets/8fbdd3280af547f083c61fe22a01d86a_0,Calvert Places,"This dataset depicts major place names in Calvert County, Maryland. While some places are postal zip codes, others represent discrete areas in the County that have cultural or historical significance. This dataset is used for lableling on the official Calvert County basemaps.",2016-06-24T13:02:00.000Z,http://data-calvertgis.opendata.arcgis.com/datasets/8fbdd3280af547f083c61fe22a01d86a_0,https://services2.arcgis.com/svdkKIzwWblQ8cKK/arcgis/rest/services/Calvert_Places/FeatureServer/0,"-76.68261675005878,38.32964873763703,-76.38403937245,38.72163373427909",http://data-calvertgis.opendata.arcgis.com/datasets/8fbdd3280af547f083c61fe22a01d86a_0
http://data-calvertgis.opendata.arcgis.com/datasets/81e41ab43cf2462ba6a2e3113fab054b_0,Community Centers,This dataset displays the community centers operated by the Calvert County Government. For more information about recreation in Calvert County visit the?County's community center web page.,2016-07-14T20:22:07.000Z,http://data-calvertgis.opendata.arcgis.com/datasets/81e41ab43cf2462ba6a2e3113fab054b_0,https://services2.arcgis.com/svdkKIzwWblQ8cKK/arcgis/rest/services/Community_Centers/FeatureServer/0,"-76.59615878045456,38.38079329716311,-76.43420381808697,38.707020413057606",http://data-calvertgis.opendata.arcgis.com/datasets/81e41ab43cf2462ba6a2e3113fab054b_0
http://data-calvertgis.opendata.arcgis.com/datasets/380cec667b9c4298a22c8d9e37fbbf86_0,Calvert Street Centerlines,"This dataset depicts countywide street centerline data for Calvert County, Maryland with address ranges. The data are maintained by the Departments of Community Planning and Building and Technology Services on a regular basis.",2016-06-23T19:47:54.000Z,http://data-calvertgis.opendata.arcgis.com/datasets/380cec667b9c4298a22c8d9e37fbbf86_0,https://services2.arcgis.com/svdkKIzwWblQ8cKK/arcgis/rest/services/Calvert_Streets_Centerlines/FeatureServer/0,"-76.69373610041302,38.316819175843776,-76.37926479867436,38.766467647048756",http://data-calvertgis.opendata.arcgis.com/datasets/380cec667b9c4298a22c8d9e37fbbf86_0
