publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
Ohio Geographically Referenced Information Program,"[u'OEMA', u'STREET SHEET', u'DAMAGE ASSESSMENT', u'Individual Assistance Damage Assessment']",http://ogrip-geohio.opendata.arcgis.com/datasets/80c4d4101b6d4399b31d6690fea9823c,STREET SHEET TEMPLATE,There is no description available.,2018-02-02T19:18:44.000Z,2018-05-01T16:29:03.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/80c4d4101b6d4399b31d6690fea9823c,https://www.arcgis.com/home/webmap/viewer.html?webmap=80c4d4101b6d4399b31d6690fea9823c,"-83.0586,40.0676,-83.0038,40.0912"
Ohio Geographically Referenced Information Program,"[u'Stark County Ohio', u'Community Features']",http://ogrip-geohio.opendata.arcgis.com/datasets/123248287d22454ba97ec8d2252e4c69_7,Museums,Museums in Stark County.? This data is edited on an as-needed basis and is not routinely maintained.??,2018-05-08T19:01:25.000Z,2018-05-08T19:03:32.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/123248287d22454ba97ec8d2252e4c69_7,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/7,"-81.6417,40.663,-81.0962,40.9752"
Ohio Geographically Referenced Information Program,"[u'Stark County Ohio', u'Community Features']",http://ogrip-geohio.opendata.arcgis.com/datasets/9a946731447444908d99286102c59985_9,Post Offices,Post Office locations in Stark County Ohio.? This data is edited on an as needed basis and is not routinely maintained.,2018-05-08T19:09:33.000Z,2018-05-08T19:12:01.762Z,http://ogrip-geohio.opendata.arcgis.com/datasets/9a946731447444908d99286102c59985_9,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/9,"-81.6334,40.6525,-81.1009,40.982"
Ohio Geographically Referenced Information Program,"[u'Churches', u'Community', u'Features', u'Stark County', u'Ohio', u'Stark County Community']",http://ogrip-geohio.opendata.arcgis.com/datasets/42698b87fb2e46e3afd9ea1c8180a13f_5,House of Worship,"Houses of worship throughout Stark County, Ohio.? This layers is edited on an as needed basis.??",2015-01-12T15:08:48.000Z,2017-01-04T14:52:01.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/42698b87fb2e46e3afd9ea1c8180a13f_5,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/5,"-81.6506,40.6402,-81.0821,40.9886"
Ohio Geographically Referenced Information Program,"[u'Stark County Ohio', u'Community Features']",http://ogrip-geohio.opendata.arcgis.com/datasets/a96b1b734b9d4f29aafbc8c1bf706d50_10,Retail Centers,Retail centers in Stark County.? This data is updated on an as needed basis and is not on a maintenance schedule.?,2018-05-08T19:12:51.000Z,2018-05-08T19:16:33.673Z,http://ogrip-geohio.opendata.arcgis.com/datasets/a96b1b734b9d4f29aafbc8c1bf706d50_10,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/10,"-81.6334,40.6525,-81.1009,40.982"
Ohio Geographically Referenced Information Program,"[u'Cuyahoga', u'CAMA', u'Real Property', u'Composite', u'Parcels', u'Property and Use']",http://ogrip-geohio.opendata.arcgis.com/datasets/695652d7c6534949b67580653c738b18_0,Combined Parcels WGS84,Combined Tax Parcels featureclass with CAMA Real Property characteristics within Cuyahoga County.?? Update quarterly with Real Property parcel characteristics and details. Native State Plane NAD83 reprojected to WGS84. Please note: You may experience issues downloading the entire dataset as a shapefile.? Try downloading in a different format or apply a filter to the data before downloading (Filtering by PAR_CITY will limit the parcels to a particular city). LAST UPDATE NOVEMBER 2017.,2018-04-24T11:52:11.000Z,2018-04-24T12:03:25.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/695652d7c6534949b67580653c738b18_0,https://utility.arcgis.com/usrsvcs/servers/695652d7c6534949b67580653c738b18/rest/services/CUYAHOGA_BASE/Combined_Parcels_View_CAMA_WGS84/MapServer/0,"-81.9711,41.275,-81.3747,41.6317"
Ohio Geographically Referenced Information Program,"[u'Inventory', u'resources', u'Logistical']",http://ogrip-geohio.opendata.arcgis.com/datasets/586820e292064bfaa04caf634c0c0ff5,Inventory Manager Base,There is no description available.,2016-08-29T15:30:50.000Z,2018-05-01T13:50:31.292Z,http://ogrip-geohio.opendata.arcgis.com/datasets/586820e292064bfaa04caf634c0c0ff5,https://www.arcgis.com/home/webmap/viewer.html?webmap=586820e292064bfaa04caf634c0c0ff5,"-87.0239,38.6404,-78.9764,41.8838"
Ohio Geographically Referenced Information Program,"[u'College', u'Colleges', u'Community', u'Features', u'Stark County', u'Ohio', u'University', u'Universities', u'Stark County Community']",http://ogrip-geohio.opendata.arcgis.com/datasets/4a84ec5d58a345f5b4ea0ef494819df1_2,Colleges,"Point layer showing the locations of colleges throughout Stark County, Ohio.? This data is edited on an as needed basis and is not routinely updated.",2015-01-12T15:11:14.000Z,2018-05-08T18:44:44.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/4a84ec5d58a345f5b4ea0ef494819df1_2,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/2,"-81.4931,40.7606,-81.1058,40.9107"
Ohio Geographically Referenced Information Program,"[u'Golf', u'Stark County Ohio', u'Community Features']",http://ogrip-geohio.opendata.arcgis.com/datasets/c263d1317fa94a06a94dca6d51c9eec3_4,Golf Courses,Golf Courses in Stark County.? This layer is edited on an as-needed basis and is not routinely maintained.? For internal employees:? This data is located in the StarkCountyReplica.sde,2018-05-08T18:54:49.000Z,2018-05-08T19:04:46.366Z,http://ogrip-geohio.opendata.arcgis.com/datasets/c263d1317fa94a06a94dca6d51c9eec3_4,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/4,"-81.6444,40.6525,-81.087,40.9791"
Ohio Geographically Referenced Information Program,"[u'Stark County Ohio', u'Community Features', u'Recreation']",http://ogrip-geohio.opendata.arcgis.com/datasets/331e263bfebb4a84b26615ceefc12e5a_11,Trails and Paths,Trails and Paths in Stark County.? This data is a compilation of a few different sources including Stark Parks and Regional Planning.? It is edited on an as needed basis and not on a maintenance schedule.?,2018-05-08T19:17:14.000Z,2018-05-08T19:20:56.627Z,http://ogrip-geohio.opendata.arcgis.com/datasets/331e263bfebb4a84b26615ceefc12e5a_11,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/11,"-81.6638,40.6406,-81.0933,40.9885"
Ohio Geographically Referenced Information Program,"[u'Stark County Ohio', u'Community Features']",http://ogrip-geohio.opendata.arcgis.com/datasets/173b3e8ce9134d9784640671b7894be3_8,Libraries,Libraries in Stark County.? This layer is edited on an as needed basis and is not routinely maintained.??,2018-05-08T19:05:39.000Z,2018-05-08T19:08:53.998Z,http://ogrip-geohio.opendata.arcgis.com/datasets/173b3e8ce9134d9784640671b7894be3_8,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/8,"-81.6417,40.663,-81.0962,40.9752"
Ohio Geographically Referenced Information Program,"[u'Schools', u'Community', u'Features', u'Demographic', u'Stark County', u'Ohio', u'School', u'Education', u'K12']",http://ogrip-geohio.opendata.arcgis.com/datasets/48a34310312440c29745d00e788b17aa_6,Schools,"Point layer showing locations of schools within Stark County, Ohio. Types of schools consist of elementary, middle, high, alternative, parochial, learning/development, juvenile facilities, and academies.??Schools within Stark County, Ohio.? This data is edited once a year using the Ohio Department of Education's Database.",2015-01-12T15:09:37.000Z,2018-05-08T19:00:12.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/48a34310312440c29745d00e788b17aa_6,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/6,"-81.6346,40.635,-81.0887,40.9807"
Ohio Geographically Referenced Information Program,"[u'Community Features', u'Stark County Ohio']",http://ogrip-geohio.opendata.arcgis.com/datasets/ddf64feaedfb4443a92afc7172bd7ae7_3,Parks and Recreation Areas,Park and recreation areas.? This data is compiled using a variety of sources and is edited on an as needed basis.? It is a work in progress.,2018-05-08T18:51:14.000Z,2018-05-08T18:53:55.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/ddf64feaedfb4443a92afc7172bd7ae7_3,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/3,"-81.6444,40.6525,-81.087,40.9791"
Ohio Geographically Referenced Information Program,"[u'Boundaries', u'LandRecords', u'Summit County', u'Jurisdictions', u'Municipalities', u'City', u'Township', u'Village', u'b']",http://ogrip-geohio.opendata.arcgis.com/datasets/cde2a6d7bed4411993d0b8eefc35406b_5,Jurisdictions,Boundary layer that showing all 31 jurisdictions within Summit County.,2015-01-08T15:58:21.000Z,2018-05-03T14:28:01.175Z,http://ogrip-geohio.opendata.arcgis.com/datasets/cde2a6d7bed4411993d0b8eefc35406b_5,http://summitmaps.summitoh.net/arcgis/rest/services/Fiscal_Mercator/MapServer/5,"-81.6898,40.9062,-81.3872,41.3519"
Ohio Geographically Referenced Information Program,"[u'Stark County Ohio', u'Community Features']",http://ogrip-geohio.opendata.arcgis.com/datasets/bc3f0717be9140268e73206f435733c1_1,Corporate Headquarters,Corporate Headquarters located in Stark County.? This layer is edited on an as needed basis and is not routinely maintained.,2018-05-08T16:08:19.000Z,2018-05-08T16:14:18.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/bc3f0717be9140268e73206f435733c1_1,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/1,"-81.5886,40.6768,-81.0893,40.9683"
Ohio Geographically Referenced Information Program,"[u'Stark County', u'Ohio', u'Open Data', u'Tax Districts']",http://ogrip-geohio.opendata.arcgis.com/datasets/76e6ee7323384aada3b3a200775790de_3,Tax Districts,This includes tax districts within Stark County.,2018-04-16T14:43:28.000Z,2018-04-16T14:45:55.674Z,http://ogrip-geohio.opendata.arcgis.com/datasets/76e6ee7323384aada3b3a200775790de_3,https://scgisa.starkcountyohio.gov/arcgis/rest/services/ParcelViewer/Jurisdictions/MapServer/3,"-81.6513,40.629,-81.0818,40.9935"
Ohio Geographically Referenced Information Program,"[u'Health', u'Clinic', u'Emergency', u'Services', u'Medical', u'Community', u'Features', u'Stark County', u'Ohio', u'Primary', u'Care', u'Physician', u'Stark County Safety', u'Stark County Community', u'Safety']",http://ogrip-geohio.opendata.arcgis.com/datasets/5abcc257d6734f1e8b3d8717cd049bb6_0,Hospitals and Health Clinics,"Point layer showing locations of hospitals and clinics throughout Stark County, Ohio.? This data is maintained by the Stark County GIS Department",2015-01-12T15:15:51.000Z,2018-05-08T19:04:46.511Z,http://ogrip-geohio.opendata.arcgis.com/datasets/5abcc257d6734f1e8b3d8717cd049bb6_0,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/0,"-81.5191,40.7639,-81.0968,40.9711"
