publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
http://opendata.dc.gov/datasets/01d0ff375695466d93d1fa2a976e2bdd_5,Fire Hydrants,This layer contains points representing locations for fire hydrants in the District of Columbia.,2015-02-27T21:11:59.000Z,2018-01-29T15:07:27.000Z,http://opendata.dc.gov/datasets/01d0ff375695466d93d1fa2a976e2bdd_5,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Safety_WebMercator/MapServer/5,"-77.1170175741,38.8103785408,-76.9097332691,38.9953445683",http://opendata.dc.gov/datasets/01d0ff375695466d93d1fa2a976e2bdd_5
http://opendata.dc.gov/datasets/26ccb25575484866b6e5a59fb489ad38_10,Floodplains Outline,"The Digital Flood Insurance Rate Map (DFIRM) Database depicts flood risk information and supporting data used to develop the risk data. The primary risk classifications used are the 1-percent-annual-chance flood event, the 0.2-percent-annual-chance flood event, and areas of minimal flood risk. The DFIRM Database is derived from Flood Insurance Studies (FISs), previously published Flood Insurance Rate Maps (FIRMs), flood hazard analyses performed in support of the FISs and FIRMs, and new mapping data, where available. The FISs and FIRMs are published by the Federal Emergency Management Agency (FEMA). The file is georeferenced to earth's surface using the UTM projection and coordinate system. The specifications for the horizontal control of DFIRM data files are consistent with those required for mapping at a scale of 1:12000. Insurance applications include enforcement of the mandatory purchase requirement of the Flood Disaster Protection Act, which ... requires the purchase of flood insurance by property owners who are being assisted by Federal programs or by Federally supervised, regulated or insured agencies or institutions in the acquisition or improvement of land facilities located or to be located in identified areas having special flood hazards, Section 2 (b) (4) of the Flood Disaster Protection Act of 1973. In addition to the identification of Special Flood Hazard Areas (SFHAs), the risk zones shown on the FIRMs are the basis for the establishment of premium rates for flood coverage offered through the NFIP. The DFIRM Database presents the flood risk information depicted on the FIRM in a digital format suitable for use in electronic mapping applications. The DFIRM database is a subset of the Digital FIS database that serves to archive the information collected during the FIS.",2015-02-27T20:55:39.000Z,2018-01-29T15:14:47.000Z,http://opendata.dc.gov/datasets/26ccb25575484866b6e5a59fb489ad38_10,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Environment_WebMercator/MapServer/10,"-77.1198963112,38.7915818185,-76.9090164119,38.9959674382",http://opendata.dc.gov/datasets/26ccb25575484866b6e5a59fb489ad38_10
http://opendata.dc.gov/datasets/4356a86b70064bc9ba69739dcbf18dd2_11,Parking Violations Issued in December 2011,"Parking citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD)and partner agencies with the authority. For example, the District Department of Transportation's (DDOT)traffic control officers write parking violations to prevent congestion through enforcement and control at intersections.Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle'seTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO)geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2016-02-12T22:17:00.000Z,2018-10-12T16:02:05.937Z,http://opendata.dc.gov/datasets/4356a86b70064bc9ba69739dcbf18dd2_11,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2011/MapServer/11,"-77.1122,38.8137,-76.91,38.9932",http://opendata.dc.gov/datasets/4356a86b70064bc9ba69739dcbf18dd2_11
http://opendata.dc.gov/datasets/3e3c048a3fb348cf934d5b00d1dfcee9_6,School Attendance Zones (Elementary - Old),"School Attendance Zones (Elementary - Old). These represent the old boundaries before creating new attendance zones in 2016. This dataset shows D.C. public elementary school attendance areas, and added to the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO). The boundaries were recommended by the Advisory Committee on Student Assignment and accepted by the Mayor. These new boundaries will go into effect in the 2015-16 school year and significant phasing in policies will be put into place. See DME.dc.gov for more information. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2015-02-27T20:53:01.000Z,2018-01-29T15:07:17.000Z,http://opendata.dc.gov/datasets/3e3c048a3fb348cf934d5b00d1dfcee9_6,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Education_WebMercator/MapServer/6,"-77.1198964251,38.7915818465,-76.9090163369,38.9959674016",http://opendata.dc.gov/datasets/3e3c048a3fb348cf934d5b00d1dfcee9_6
http://opendata.dc.gov/datasets/9927e456ac024b11811323812934edbb_12,Green Sites and Amenities ,"Green location, amenities, attraction, and sites. The dataset contains locations and attributes of green features in the District, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. A database provided by the District Department of the Environment identified green locations. This dataset comprises the greenmap of DC and used to map and promote green amenities in the District. These include: - Aquatic Habitat - Bird and Wildlife Viewing - Community Garden - Ecological Action Zone - EcoInformation Site - Ecological Restoration Site - Energy Star - Environmental Art - Farmers Market - Geothermal Site - Good Walking Paths - Green Building - Green Cultural Site - Green Roof - Kayak and Canoe Site - Marina and Boat Ramp - Recycling - River Smart Home - Scenic View - School Yard Site - Solar Site - Special Garden - Special Tree - Tree Planting Site - Wetland - Wildlife and Nature Center - Wind Energy - Zip Car Share Site",2015-02-27T20:55:40.000Z,2018-01-29T15:15:09.000Z,http://opendata.dc.gov/datasets/9927e456ac024b11811323812934edbb_12,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Environment_WebMercator/MapServer/12,"-77.1175073136,38.8140568604,-76.9226110587,38.9856205013",http://opendata.dc.gov/datasets/9927e456ac024b11811323812934edbb_12
http://opendata.dc.gov/datasets/8d5233f024b64fa1a042dcd04e66e9ed_8,Floodplain FIRM Panels,"FIRM Panel. The Digital Flood Insurance Rate Map (DFIRM) Database depicts flood risk information and supporting data used to develop the risk data. The primary risk classifications used are the 1-percent-annual-chance flood event, the 0.2-percent-annual-chance flood event, and areas of minimal flood risk. The DFIRM Database is derived from Flood Insurance Studies (FISs), previously published Flood Insurance Rate Maps (FIRMs), flood hazard analyses performed in support of the FISs and FIRMs, and new mapping data, where available. The FISs and FIRMs are published by the Federal Emergency Management Agency (FEMA). The file is georeferenced to earth's surface using the UTM projection and coordinate system. The specifications for the horizontal control of DFIRM data files are consistent with those required for mapping at a scale of 1:12000. Insurance applications include enforcement of the mandatory purchase requirement of the Flood Disaster Protection Act, which ... requires the purchase of flood insurance by property owners who are being assisted by Federal programs or by Federally supervised, regulated or insured agencies or institutions in the acquisition or improvement of land facilities located or to be located in identified areas having special flood hazards, Section 2 (b) (4) of the Flood Disaster Protection Act of 1973. In addition to the identification of Special Flood Hazard Areas (SFHAs), the risk zones shown on the FIRMs are the basis for the establishment of premium rates for flood coverage offered through the NFIP. The DFIRM Database presents the flood risk information depicted on the FIRM in a digital format suitable for use in electronic mapping applications. The DFIRM database is a subset of the Digital FIS database that serves to archive the information collected during the FIS.",2015-02-27T20:55:38.000Z,2018-01-29T15:14:53.000Z,http://opendata.dc.gov/datasets/8d5233f024b64fa1a042dcd04e66e9ed_8,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Environment_WebMercator/MapServer/8,"-77.1254388206,38.7499329283,-76.8745612069,39.0000667915",http://opendata.dc.gov/datasets/8d5233f024b64fa1a042dcd04e66e9ed_8
http://opendata.dc.gov/datasets/8f08535a1c144fdca6d8b8074cf92b35_34,Great Streets Grantees,"Grant and grantee information at https://greatstreets.dc.gov/ and https://greatstreets.dc.gov/service/grantees-corner. In 2006, Great Streets began as a three-prong, commercial revitalization initiative to transform emerging corridors throughout the District of Columbia into thriving and inviting neighborhood centers. Led by the Office of the Deputy Mayor for Planning and Economic Development (DMPED) in conjunction with the Office of Planning (OP) and the District Department of Transportation (DDOT), Great Streets has grown into a multi-year, multi-agency program that utilizes public actions and resources to leverage private investment in retail, office space, housing, and cultural facilities across the District. The Government of the District of Columbia through the Office of the Deputy Mayor for Planning and Economic Development (DMPED) administers the Great Streets Retail Small Business Reimbursement Grants, which are competitive grants of up to $50,000 for qualified small business owners who wish to improve their place of business. The purpose of the grant program is to support existing small businesses, attract new businesses, increase the District's tax base, create new job opportunities for District residents, and transform emerging commercial corridors into thriving and inviting neighborhood centers. If you would like to be added to the Great Streets email list to receive updates about small business opportunities in the District of Columbia, please email us at greatstreets@dc.gov. Visit http://greatstreets.dc.gov/ for more information. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2017-05-10T16:18:56.000Z,2018-01-29T15:15:07.000Z,http://opendata.dc.gov/datasets/8f08535a1c144fdca6d8b8074cf92b35_34,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Business_and_Economic_Development_WebMercator/MapServer/34,"-77.066,38.8319,-76.9255,38.9785",http://opendata.dc.gov/datasets/8f08535a1c144fdca6d8b8074cf92b35_34
http://opendata.dc.gov/datasets/6ed034bc8d4843288438ad8f6598968c_34,Early Polling Places,This dataset contains points representing locations of early polling places during an election year. Please note that these are subject to change during an election year.,2015-02-27T19:20:36.000Z,2018-01-29T15:07:09.000Z,http://opendata.dc.gov/datasets/6ed034bc8d4843288438ad8f6598968c_34,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Administrative_Other_Boundaries_WebMercator/MapServer/34,"-77.0791246335,38.8188636141,-76.9477163107,38.9688880672",http://opendata.dc.gov/datasets/6ed034bc8d4843288438ad8f6598968c_34
http://opendata.dc.gov/datasets/1d28aa7269dc40f9905912aa2e531f82_0,Youth Rehabilitation Facilities,"The dataset contains point locations for sites identified by the DYRS Management and Real Estate, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. These do not contain group homes under contract with DYRS.",2015-02-27T21:11:56.000Z,2018-01-29T15:07:08.000Z,http://opendata.dc.gov/datasets/1d28aa7269dc40f9905912aa2e531f82_0,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Safety_WebMercator/MapServer/0,"-77.0338435017,38.8396455218,-76.7805168695,39.1086323468",http://opendata.dc.gov/datasets/1d28aa7269dc40f9905912aa2e531f82_0
http://opendata.dc.gov/datasets/ab5cc72b8eb3494abea8c848855e22c7_3,Downtown Development Comprehensive Plan,"The DC Comprehensive Plan document (1984) identifies the Downtown Development areas as a key part of the District's Central Employment Area. It is further broken down into ten (10) sub-areas. Downtown, the original commercial area between the Capitol and the White House, is bound generally by North Capitol Street on the east, Pennsylvania Avenue on the south, 15th Street on the west, and Massachusetts Avenue on the north. This area is entirely within the northwest section of the District. Ten (10) component sub-areas identified include: (Retail Core, Gallery Place, Convention Center, Chinatown, Pennsylvania Avenue West, Pennsylvania Quarter, Franklin Square, Mount Vernon Square, Judiciary Square, Downtown East). Boundary areas taken from general descriptions within Comprehensive Plan document. This dataset reflects the boundaries as defined in the 1984 document.",2015-02-27T21:08:29.000Z,2018-01-29T15:07:02.000Z,http://opendata.dc.gov/datasets/ab5cc72b8eb3494abea8c848855e22c7_3,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Planning_Landuse_and_Zoning_WebMercator/MapServer/3,"-77.0345802249,38.8920048568,-77.0090580757,38.9065630953",http://opendata.dc.gov/datasets/ab5cc72b8eb3494abea8c848855e22c7_3
