identifier,portalName
http://gisdata-dupage.opendata.arcgis.com/datasets/67dbd96eb49641349a107e8163f8163f_0,US Congressional Districts,US Congressional Districts in Dupage Co.,2015-04-24T20:15:34.000Z,2017-01-13T14:31:31.092Z,http://gisdata-dupage.opendata.arcgis.com/datasets/67dbd96eb49641349a107e8163f8163f_0,https://services.arcgis.com/neJvtQ4PXvnQ86MJ/arcgis/rest/services/US_Congressional_Districts/FeatureServer/0,"-88.2632599859106,41.68564149022076,-87.91247990701025,41.993872354597826"
identifier,portalName
http://data-lakecountyil.opendata.arcgis.com/datasets/1984727c848249918dde80b3c86c52bc,Election Precinct 330,Election Precinct 330,2018-08-15T17:02:08.000Z,2018-10-17T21:40:16.423Z,http://data-lakecountyil.opendata.arcgis.com/datasets/1984727c848249918dde80b3c86c52bc,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/330.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/a2264bf3b81e4521ab24c4b48c0b29dc,Election Precinct 276,Election Precinct 276,2018-08-15T16:59:01.000Z,2018-08-15T18:53:25.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/a2264bf3b81e4521ab24c4b48c0b29dc,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/276.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/74543cba79ac48e491f7a8d997221df6,Election Precinct 203,Election Precinct 203,2018-08-15T16:54:56.000Z,2018-10-17T21:40:07.253Z,http://data-lakecountyil.opendata.arcgis.com/datasets/74543cba79ac48e491f7a8d997221df6,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/203.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/0077ee3713d44b89a486d99f4e937586,Election Precinct 196,Election Precinct 196,2018-08-15T16:54:32.000Z,2018-08-15T18:53:20.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/0077ee3713d44b89a486d99f4e937586,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/196.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/31864b0320f44480b95f13119a5f6bb4,Countywide Township and Municipality Boundaries,Countywide Township and Municipality Boundaries,2018-08-15T16:29:16.000Z,2018-08-15T18:53:25.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/31864b0320f44480b95f13119a5f6bb4,https://maps.lakecountyil.gov/Output/CountyMaps/cctytwpcity.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/04725f6cbdf94c6a9c752b2f17fdcadc,Election Precinct 277,Election Precinct 277,2018-08-15T16:59:04.000Z,2018-10-17T21:39:50.296Z,http://data-lakecountyil.opendata.arcgis.com/datasets/04725f6cbdf94c6a9c752b2f17fdcadc,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/277.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/e0be076f401c4151b3c179ddd70fb6e1,Election Precinct 328,Election Precinct 328,2018-08-15T17:02:02.000Z,2018-08-15T18:53:23.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/e0be076f401c4151b3c179ddd70fb6e1,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/328.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/e3e836de398e4c558c29f491a954482d,Wauconda Special Service Area Number 1,Wauconda Special Service Area Number 1,2018-08-15T17:28:11.000Z,2018-08-15T18:53:23.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/e3e836de398e4c558c29f491a954482d,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/WaucondaSpecialServiceAreaNumber1.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/e0958380d2c34b6aa7d5821d7ada307e,Waukegan Township JAWA,Waukegan Township JAWA,2018-08-15T17:47:32.000Z,2018-10-17T21:39:45.107Z,http://data-lakecountyil.opendata.arcgis.com/datasets/e0958380d2c34b6aa7d5821d7ada307e,https://maps.lakecountyil.gov/Output/TownshipMaps/cwaukjawa.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/8f0cf6090a06447f89dcd33519271f93,Countywide Township and Range,Countywide Township and Range,2018-08-15T16:29:19.000Z,2018-10-17T21:40:16.423Z,http://data-lakecountyil.opendata.arcgis.com/datasets/8f0cf6090a06447f89dcd33519271f93,https://maps.lakecountyil.gov/Output/CountyMaps/ctwprange.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/09352b82789a49b3813578ee969b785f,Village of Mettawa,Village of Mettawa,2018-08-15T16:35:45.000Z,2018-10-17T21:40:05.932Z,http://data-lakecountyil.opendata.arcgis.com/datasets/09352b82789a49b3813578ee969b785f,https://maps.lakecountyil.gov/Output/DistrictMaps/city/VillageofMettawa.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/c65395c6efa54af099a88a09ca92f267,2007 Lake County Aerial - NW Quarter,There is no description available.,2018-02-02T17:49:48.000Z,2018-10-17T21:40:16.253Z,http://data-lakecountyil.opendata.arcgis.com/datasets/c65395c6efa54af099a88a09ca92f267,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2007AerialsNW.zip,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/60fc0413d7104994a9024f96a323dee1,Moraine Township City,Moraine Township City,2018-08-15T17:40:39.000Z,2018-08-15T18:53:30.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/60fc0413d7104994a9024f96a323dee1,https://maps.lakecountyil.gov/Output/TownshipMaps/cmoracity.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/31c4604f4ae547e9ab7b40816d5e585e,Election Precinct 405,Election Precinct 405,2018-08-15T17:06:23.000Z,2018-10-17T21:40:11.671Z,http://data-lakecountyil.opendata.arcgis.com/datasets/31c4604f4ae547e9ab7b40816d5e585e,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/405.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/4cc98487a4204e65b84fcba8cbfac59b,Woodland Community Consolidated School Dictrict 50,Woodland Community Consolidated School Dictrict 50,2018-08-15T17:17:43.000Z,2018-08-15T18:53:24.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/4cc98487a4204e65b84fcba8cbfac59b,https://maps.lakecountyil.gov/Output/DistrictMaps/schl/woodlandcommunityconsolidatedschooldistrict50.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/62ca90749a294a3c84d84df6ed3dd3cd,Warren Township City,Warren Township City,2018-08-15T17:44:55.000Z,2018-08-15T18:53:25.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/62ca90749a294a3c84d84df6ed3dd3cd,https://maps.lakecountyil.gov/Output/TownshipMaps/cwarncity.pdf,"-180.0,-90.0,180.0,90.0"
