publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
http://data-lakecountyil.opendata.arcgis.com/datasets/1ee6916addb544eabe96940d145dc759,Barrington Special Service Area 10,Barrington Special Service Area 10,2018-08-15T17:18:41.000Z,2018-09-24T14:07:57.185Z,http://data-lakecountyil.opendata.arcgis.com/datasets/1ee6916addb544eabe96940d145dc759,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/BarringtonSpecialServiceArea10.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/1ee6916addb544eabe96940d145dc759
http://data-lakecountyil.opendata.arcgis.com/datasets/c1748b6cd9f34412a8c046f8f191989a,Election Precinct 106,Election Precinct 106,2018-08-15T16:49:13.000Z,2018-09-24T14:08:15.185Z,http://data-lakecountyil.opendata.arcgis.com/datasets/c1748b6cd9f34412a8c046f8f191989a,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/106.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/c1748b6cd9f34412a8c046f8f191989a
http://data-lakecountyil.opendata.arcgis.com/datasets/96e183a5e3c3409ba5525fe107981606,Antioch Township Election Precincts,Antioch Township Election Precincts,2018-08-15T17:30:07.000Z,2018-09-24T14:07:55.816Z,http://data-lakecountyil.opendata.arcgis.com/datasets/96e183a5e3c3409ba5525fe107981606,https://maps.lakecountyil.gov/Output/DistrictMaps/twppcts/antipcts.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/96e183a5e3c3409ba5525fe107981606
http://data-lakecountyil.opendata.arcgis.com/datasets/bee5de9ba9b64e04af15dec704465c54,Election Precinct 105,Election Precinct 105,2018-08-15T16:49:10.000Z,2018-09-24T14:08:13.135Z,http://data-lakecountyil.opendata.arcgis.com/datasets/bee5de9ba9b64e04af15dec704465c54,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/105.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/bee5de9ba9b64e04af15dec704465c54
http://data-lakecountyil.opendata.arcgis.com/datasets/e89b40458a524b3b8268d206bf984f0f,Election Precinct 258,Election Precinct 258,2018-08-15T16:57:59.000Z,2018-09-24T14:08:19.528Z,http://data-lakecountyil.opendata.arcgis.com/datasets/e89b40458a524b3b8268d206bf984f0f,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/258.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/e89b40458a524b3b8268d206bf984f0f
http://data-lakecountyil.opendata.arcgis.com/datasets/175a98eeffa44bc1937005a87300df0a,Contours - Township 44N Range 10E (dgn),"These data comprise of one foot contours showing the elevation of Lake County, IL corresponding to the orthometric heights of the bare surface of the county (no buildings or vegetation cover). These data were developed from LIDAR data obtained between April 16, 2007 and May 07, 2007, and further supplemented by break lines collected from aerial photography taken at the same time. The contours and the aerial photography meet National Map Accuracy Standards for a 1 inch = 100 foot product. The contours have been created to be cartographically pleasing, as such some generalization has been introduced as expected. The contours have been tested against the original LIDAR points and conforms to the American Society for Photogrammetry and Remote Sensing (ASPRS) Specifications and Standards Committee, 1990, ASPRS Accuracy Standards for Large-Scale Maps, CLASS 1 map accuracy. The vertical datum is the North American Vertical Datum of 1988.The U.S. Army Corps of Engineers?Engineering and Design Manual for Photogrammetric Production?recommends that data intended for this usage scale be used for any of the following purposes: route location, preliminary alignment and design, preliminary project planning, hydraulic sections, rough earthwork estimates, or high-gradient terrain / low unit cost earthwork excavation estimates. The manual does not recommend that these data be used for final design, excavation and grading plans, earthwork computations for bid estimates or contract measurement and payment.Contour data is used by county agencies to study drainage issues such as flooding and erosion. Customers interested in the actual LiDAR data may download it at no cost from the USGS Center for LiDAR Information Coordination and Knowledge.These files are tiled by PLSS section and grouped by township and format for easier download. Please note that this dataset is available in for GIS in Esri shapefile format as well as for CAD in AutoCAD DWG and MicroStation DGN. We are unable to provide any support for CAD users beyond providing the data.",2018-02-07T15:14:32.000Z,2018-09-24T14:07:42.068Z,http://data-lakecountyil.opendata.arcgis.com/datasets/175a98eeffa44bc1937005a87300df0a, https://s3.amazonaws.com/lakecountygis-public/topography/contours_1ft_dwg_4410.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/175a98eeffa44bc1937005a87300df0a
http://data-lakecountyil.opendata.arcgis.com/datasets/ec48059c62dd4817a975327725fcf12a,Countywide Fire Protection Districts,Countywide Fire Protection Districts,2018-08-15T16:28:06.000Z,2018-09-24T14:08:15.316Z,http://data-lakecountyil.opendata.arcgis.com/datasets/ec48059c62dd4817a975327725fcf12a,https://maps.lakecountyil.gov/Output/CountyMaps/cctyfire.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/ec48059c62dd4817a975327725fcf12a
http://data-lakecountyil.opendata.arcgis.com/datasets/a063a3c4a61f4a8f91617c4ea45d8eef,2004 Lake County Aerial - NE Quarter,"This one foot pixel resolution black and white aerial photography was flown April 5, 2004 at a negative scale of 1 = 1666 (a scale ratio of 1:20000) flying at an altitude of 10,000 feet above mean terrain. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 200. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 HARN horizontal datum. The data set is tiled for dissemination into many separate tiles. Each tile is a section in the Public Land Survey System. The first two digits are the township, the next two are the range and the final two are the section.",2018-02-02T17:37:56.000Z,2018-09-24T14:07:42.824Z,http://data-lakecountyil.opendata.arcgis.com/datasets/a063a3c4a61f4a8f91617c4ea45d8eef,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2004AerialsNE.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/a063a3c4a61f4a8f91617c4ea45d8eef
http://data-lakecountyil.opendata.arcgis.com/datasets/ec74e29f04c04e20bdf5a3edbb129dd5,Solar Potential Model -Township 44N Range 10E,"The Solar Radiation Potential Model (SRPM) was derived from the Lake County 2007 Digital Surface Model (DSM). The DSM is a 3-foot pixel resolution raster in GeoTIFF format, created using all points (excluding NOISE) from our 2007 LiDAR data without incorporating the breaklines. The SRPM was created using the ArcGIS 'Area Solar Radiation' geoprocessing tool. Due to the number of variables and parameters, the default values of the geoprocessing tool were used.The solar radiation analysis tools in the ArcGIS Spatial Analyst extension enables one to map and analyze the effects of the sun over a geographic area for specific time periods. It accounts for atmospheric effects, site latitude and elevation, steepness (slope) and compass direction (aspect), daily and seasonal shifts of the sun angle, and effects of shadows cast by surrounding topography. The resultant outputs can be easily integrated with other GIS data and can help model physical and biological processes as they are affected by the sun.These data are derived from other data sources, no accuracy measurements or tests were conducted. Primary use and intent for these data are for visualizations and topographic analysis. This dataset does not take the place of an on-site survey for design, construction or regulatory purposes.",2018-02-07T16:34:02.000Z,2018-09-24T14:07:44.884Z,http://data-lakecountyil.opendata.arcgis.com/datasets/ec74e29f04c04e20bdf5a3edbb129dd5, https://s3.amazonaws.com/lakecountygis-public/topography/solar4410.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/ec74e29f04c04e20bdf5a3edbb129dd5
http://data-lakecountyil.opendata.arcgis.com/datasets/2546684ade0d4a2bb5fc020ba2b7b8f6,Solar Potential Model -Township 46N Range 10E,"The Solar Radiation Potential Model (SRPM) was derived from the Lake County 2007 Digital Surface Model (DSM). The DSM is a 3-foot pixel resolution raster in GeoTIFF format, created using all points (excluding NOISE) from our 2007 LiDAR data without incorporating the breaklines. The SRPM was created using the ArcGIS 'Area Solar Radiation' geoprocessing tool. Due to the number of variables and parameters, the default values of the geoprocessing tool were used.The solar radiation analysis tools in the ArcGIS Spatial Analyst extension enables one to map and analyze the effects of the sun over a geographic area for specific time periods. It accounts for atmospheric effects, site latitude and elevation, steepness (slope) and compass direction (aspect), daily and seasonal shifts of the sun angle, and effects of shadows cast by surrounding topography. The resultant outputs can be easily integrated with other GIS data and can help model physical and biological processes as they are affected by the sun.These data are derived from other data sources, no accuracy measurements or tests were conducted. Primary use and intent for these data are for visualizations and topographic analysis. This dataset does not take the place of an on-site survey for design, construction or regulatory purposes.",2018-02-07T16:40:35.000Z,2018-09-24T14:07:38.690Z,http://data-lakecountyil.opendata.arcgis.com/datasets/2546684ade0d4a2bb5fc020ba2b7b8f6, https://s3.amazonaws.com/lakecountygis-public/topography/solar4610.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/2546684ade0d4a2bb5fc020ba2b7b8f6
