publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
http://ogrip-geohio.opendata.arcgis.com/datasets/c2a510dbf39243c181bb767a0244beb1_5,ODNR Facilities,There is no description available.,2014-10-22T19:25:45.000Z,2017-03-17T18:29:45.938Z,http://ogrip-geohio.opendata.arcgis.com/datasets/c2a510dbf39243c181bb767a0244beb1_5,https://gis.ohiodnr.gov/ArcGIS/rest/services/OIT_Services/ODNR_ODNR_Lands_Public_nolakes/FeatureServer/5,"-84.9131,38.5893,-80.4886,41.965",http://ogrip-geohio.opendata.arcgis.com/datasets/c2a510dbf39243c181bb767a0244beb1_5
http://ogrip-geohio.opendata.arcgis.com/datasets/58dbb40c0b9f466b903cb188f7a4e680,Clinton County Contact Information,Click link above for contact information. ?,2015-12-29T18:27:38.000Z,2017-03-29T17:48:45.146Z,http://ogrip-geohio.opendata.arcgis.com/datasets/58dbb40c0b9f466b903cb188f7a4e680,http://gis5.oit.ohio.gov/geohiosurvey/PubOrgDetail.aspx?id=58,"-180.0,-90.0,180.0,90.0",http://ogrip-geohio.opendata.arcgis.com/datasets/58dbb40c0b9f466b903cb188f7a4e680
http://ogrip-geohio.opendata.arcgis.com/datasets/c86e656c9dc842358c156c38b747b08a_1,Highland Centerlines LBRS,The State of Ohio Location Based Response System road centerlines depict center of pavement of public and private roads within participating Ohio Counties. Address Range data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2015-01-09T16:08:57.000Z,2017-01-03T19:35:43.716Z,http://ogrip-geohio.opendata.arcgis.com/datasets/c86e656c9dc842358c156c38b747b08a_1,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Highland_LBRS/FeatureServer/1,"-83.8779,39.0167,-83.3423,39.3807",http://ogrip-geohio.opendata.arcgis.com/datasets/c86e656c9dc842358c156c38b747b08a_1
http://ogrip-geohio.opendata.arcgis.com/datasets/ec64d57b406f4cf1958f60ac3e27ece3_0,Parcel Transfer Update 09-02-2018,"This dataset contains parcel transfers in Stark County, Ohio between 08/23/2018 and 08/30/2018. Information about former owner and city, village, or township are also included.",2018-09-02T08:21:42.000Z,2018-09-14T15:28:00.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/ec64d57b406f4cf1958f60ac3e27ece3_0,https://opendata.arcgis.com/datasets/ec64d57b406f4cf1958f60ac3e27ece3_0/FeatureServer/0,"-180.0,-90.0,180.0,90.0",http://ogrip-geohio.opendata.arcgis.com/datasets/ec64d57b406f4cf1958f60ac3e27ece3_0
http://ogrip-geohio.opendata.arcgis.com/datasets/18ecdb0af1924c4f928b02dd8fe423b9_3,Erie Rail Crossings LBRS,The State of Ohio Location Based Response System railroads depict the railroads along public and private roads within participating Ohio Counties. Rail data was developed from data collected by field observation of existing address locations at the time of collection.View Full Metadata,2015-01-06T15:12:42.000Z,2017-01-03T19:37:39.957Z,http://ogrip-geohio.opendata.arcgis.com/datasets/18ecdb0af1924c4f928b02dd8fe423b9_3,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Erie_LBRS/FeatureServer/3,"-82.8202,41.2949,-82.2983,41.4464",http://ogrip-geohio.opendata.arcgis.com/datasets/18ecdb0af1924c4f928b02dd8fe423b9_3
http://ogrip-geohio.opendata.arcgis.com/datasets/48173c1e132441c3977e5c9a3afcbd90_0,Preble Address Points LBRS,The State of Ohio Location Based Response System address points depict the access points to addressable structures along public and private roads within participating Ohio Counties. Address point data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2015-01-29T19:35:24.000Z,2017-03-17T18:34:22.454Z,http://ogrip-geohio.opendata.arcgis.com/datasets/48173c1e132441c3977e5c9a3afcbd90_0,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Preble_LBRS/FeatureServer/0,"-84.8268,39.5624,-84.4756,39.9229",http://ogrip-geohio.opendata.arcgis.com/datasets/48173c1e132441c3977e5c9a3afcbd90_0
http://ogrip-geohio.opendata.arcgis.com/datasets/ea0875f033a143508be6e200627a18af_0,Adams Address Points LBRS,The State of Ohio Location Based Response System address points depict the access points to addressable structures along public and private roads within participating Ohio Counties. Address point data was developed from data collected by field observation of existing address locations at the time of collection. ?Link to Full Metadata,2014-10-24T19:40:36.000Z,2017-03-17T18:43:37.303Z,http://ogrip-geohio.opendata.arcgis.com/datasets/ea0875f033a143508be6e200627a18af_0,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Adams_LBRS/FeatureServer/0,"-83.7106,38.5963,-83.2654,39.0558",http://ogrip-geohio.opendata.arcgis.com/datasets/ea0875f033a143508be6e200627a18af_0
http://ogrip-geohio.opendata.arcgis.com/datasets/ef3f3dc59436454c80e6c47c6198aba5,ODOT GIS Website,"?Access maps, data and archives.",2014-05-09T15:28:43.000Z,2015-11-13T14:50:27.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/ef3f3dc59436454c80e6c47c6198aba5,http://www.dot.state.oh.us/maps/Pages/default.aspx,"-180.0,-90.0,180.0,90.0",http://ogrip-geohio.opendata.arcgis.com/datasets/ef3f3dc59436454c80e6c47c6198aba5
http://ogrip-geohio.opendata.arcgis.com/datasets/3ec59f2f1d284eb5918f989da444cc02_4,Wayne Centerlines LBRS,The State of Ohio Location Based Response System road centerlines depict center of pavement of public and private roads within participating Ohio Counties. Address Range data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2015-01-30T13:31:36.000Z,2017-03-17T18:46:56.918Z,http://ogrip-geohio.opendata.arcgis.com/datasets/3ec59f2f1d284eb5918f989da444cc02_4,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Wayne_LBRS/FeatureServer/4,"-82.2586,40.6437,-81.6214,41.005",http://ogrip-geohio.opendata.arcgis.com/datasets/3ec59f2f1d284eb5918f989da444cc02_4
http://ogrip-geohio.opendata.arcgis.com/datasets/718cefa126a54c8fa534738b8c62cb1a_4,Logan Centerlines LBRS,The State of Ohio Location Based Response System road centerlines depict center of pavement of public and private roads within participating Ohio Counties. Address Range data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2015-01-12T18:33:02.000Z,2017-03-17T19:02:46.044Z,http://ogrip-geohio.opendata.arcgis.com/datasets/718cefa126a54c8fa534738b8c62cb1a_4,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Logan_LBRS/FeatureServer/4,"-84.0229,40.2164,-83.5046,40.5619",http://ogrip-geohio.opendata.arcgis.com/datasets/718cefa126a54c8fa534738b8c62cb1a_4
